"ne0013" "ne0014" "ne0015" "ne0016" "ne0017" "ne0020" "ne0021" "ne0022" "ne0030" "ne0033" "ne0035" "ne0036" "ne0037"
"muerta" 0.0287631831255992 0 0.0106963311584127 0.00414851690520639 0.025890637945319 0 0 0.00406272852847973 0.00822723626565746 0.011950762857029 0.00227575298977049 0.00784513699570479 0
"mulas" 0.0335570469798658 0 0.016044496737619 0 0 0.00911743253099927 0.0316155548529877 0.00812545705695945 0.00205680906641436 0.00132786253966989 0.0113787649488525 0 0
"muro" 0.0239693192713327 0.0089289700433055 0.0213926623168253 0.00414851690520639 0.0103562551781276 0.0182348650619985 0.0118558330698704 0.00406272852847973 0.00205680906641436 0.00663931269834947 0.00113787649488525 0.0019612842489262 0.0348219726647515
"nubes" 0.0239693192713327 0.00446448502165275 0.0106963311584127 0.00829703381041278 0.0207125103562552 0.00911743253099927 0.00790388871324692 0 0.00205680906641436 0.00663931269834947 0.00455150597954098 0.00784513699570479 0.0174109863323757
"obispo" 0.0287631831255992 0.0089289700433055 0.016044496737619 0.0290396183364447 0 0.00455871626549964 0 0 0 0.0159343504760387 0.00341362948465574 0 0
"obra" 0 0.00446448502165275 0.0213926623168253 0 0.00517812758906379 0 0 0.00406272852847973 0.0102840453320718 0.0146064879363688 0.00568938247442623 0.0117677054935572 0
"oficial" 0 0 0 0 0 0 0.0395194435662346 0 0.00205680906641436 0.00531145015867957 0.00910301195908196 0.00784513699570479 0.0609384521633151
"oficiales" 0 0 0 0 0 0 0.0237116661397408 0.0325018282278378 0.00205680906641436 0 0.00455150597954098 0.0019612842489262 0.12187690432663
"ofrece" 0 0 0 0.0124455507156192 0 0.00455871626549964 0.00395194435662346 0 0.00822723626565746 0.00929503777768925 0.0125166414437377 0.00980642124463098 0.0174109863323757
"olor" 0 0.017857940086611 0.0213926623168253 0.0124455507156192 0.0103562551781276 0.0227935813274982 0.00395194435662346 0 0 0.00265572507933979 0.00455150597954098 0.00392256849785239 0.0609384521633151
"palmas" 0 0.00446448502165275 0 0 0 0.00455871626549964 0 0 0.0205680906641436 0.00663931269834947 0.0113787649488525 0.0137289897424834 0
"pasaje" 0 0.0089289700433055 0 0 0 0 0 0.00406272852847973 0 0.00132786253966989 0.00113787649488525 0.0568772432188597 0
"pocos" 0 0.0133934550649583 0.00534816557920633 0.00414851690520639 0.00517812758906379 0.00911743253099927 0.0158077774264938 0.0243763711708784 0.00205680906641436 0.00398358761900968 0.00455150597954098 0.00980642124463098 0.0261164794985636
"rebaño" 0 0 0.00534816557920633 0 0.119096934548467 0 0.00790388871324692 0.0203136426423986 0 0.00132786253966989 0.00227575298977049 0 0
"recibido" 0.00958772770853308 0 0.0106963311584127 0.0124455507156192 0 0.00455871626549964 0 0.00812545705695945 0.00411361813282873 0.00663931269834947 0.0147923944335082 0.00784513699570479 0
"rincón" 0 0 0.00534816557920633 0.00829703381041278 0.0155343827671914 0.0136761487964989 0.0158077774264938 0.00406272852847973 0.0102840453320718 0.00929503777768925 0.00796513546419672 0.0019612842489262 0
"rubia" 0 0.0089289700433055 0.0106963311584127 0 0 0 0 0.00406272852847973 0.00411361813282873 0.0185900755553785 0.00568938247442623 0.0137289897424834 0.00870549316618786
"saca" 0 0 0 0 0.0103562551781276 0.00911743253099927 0 0 0.00411361813282873 0.00796717523801936 0.0147923944335082 0.00784513699570479 0.0435274658309393
"sentimientos" 0 0.00446448502165275 0 0.00414851690520639 0.00517812758906379 0.00455871626549964 0 0 0.0185112815977293 0.00265572507933979 0.0125166414437377 0.0156902739914096 0
"sentir" 0.00479386385426654 0.0267869101299165 0.0213926623168253 0.0207425845260319 0.0155343827671914 0.0227935813274982 0.0118558330698704 0.00406272852847973 0 0.00398358761900968 0.00113787649488525 0.00392256849785239 0
"suspirando" 0.0479386385426654 0.0089289700433055 0.0213926623168253 0.0207425845260319 0.0310687655343828 0 0.00395194435662346 0.00406272852847973 0.00205680906641436 0.00265572507933979 0.00113787649488525 0.0019612842489262 0
"susto" 0.0143815915627996 0 0 0 0 0.00455871626549964 0.0118558330698704 0.00812545705695945 0.00411361813282873 0.0212458006347183 0.00568938247442623 0.00392256849785239 0
"suyo" 0.0143815915627996 0.0089289700433055 0.00534816557920633 0.00414851690520639 0.0310687655343828 0 0.00395194435662346 0.0162509141139189 0.00822723626565746 0.00265572507933979 0.00227575298977049 0.0137289897424834 0.00870549316618786
"veremos" 0 0.00446448502165275 0 0 0 0 0.00395194435662346 0.0203136426423986 0.00411361813282873 0.011950762857029 0.0125166414437377 0.00980642124463098 0
"ves" 0.0191754554170662 0 0.00534816557920633 0 0.00517812758906379 0 0.00395194435662346 0.0325018282278378 0.00822723626565746 0.00531145015867957 0.00796513546419672 0.00588385274677859 0.00870549316618786
"viaje" 0.00479386385426654 0.0267869101299165 0 0 0 0.0136761487964989 0 0 0.00617042719924309 0.00796717523801936 0.00455150597954098 0.0176515582403358 0.0174109863323757
"andaba" 0.00958772770853308 0.00446448502165275 0.0106963311584127 0.00414851690520639 0.025890637945319 0.0182348650619985 0.0197597217831173 0.0121881855854392 0.00617042719924309 0.00663931269834947 0.00227575298977049 0 0
"cantando" 0.00958772770853308 0 0.00534816557920633 0.0124455507156192 0.0310687655343828 0 0.00395194435662346 0.00812545705695945 0.00617042719924309 0.00663931269834947 0.00341362948465574 0.0137289897424834 0
"cárcel" 0 0 0 0 0.00517812758906379 0.00455871626549964 0.0118558330698704 0 0.0143976634649006 0.011950762857029 0.00568938247442623 0.0137289897424834 0
"claridad" 0.0191754554170662 0.0312513951515693 0.016044496737619 0.00414851690520639 0.00517812758906379 0.00455871626549964 0.00790388871324692 0.00812545705695945 0.00205680906641436 0.00398358761900968 0.00341362948465574 0.00784513699570479 0.00870549316618786
"contemplando" 0.0287631831255992 0.0133934550649583 0.032088993475238 0.0207425845260319 0.0155343827671914 0.00455871626549964 0.0158077774264938 0.0162509141139189 0 0 0 0.0019612842489262 0
"deben" 0 0.00446448502165275 0 0.00414851690520639 0 0.0182348650619985 0.00395194435662346 0 0.00617042719924309 0.00265572507933979 0.0136545179386229 0.0156902739914096 0.00870549316618786
"debes" 0.00479386385426654 0.00446448502165275 0 0.00829703381041278 0 0 0 0.00812545705695945 0.00205680906641436 0.0106229003173591 0.00910301195908196 0.0176515582403358 0.00870549316618786
"domiciano" 0 0 0 0 0 0 0 0 0.067874699191674 0 0 0 0
"duro" 0 0 0 0.00414851690520639 0 0 0.00395194435662346 0.00812545705695945 0.00411361813282873 0.0159343504760387 0.0102408884539672 0.0117677054935572 0
"establo" 0 0.00446448502165275 0 0 0.0880281690140845 0.0136761487964989 0.0276636104963642 0.00812545705695945 0 0 0.00113787649488525 0 0.0174109863323757
"herido" 0 0.0133934550649583 0.0213926623168253 0.0248911014312383 0 0 0.00395194435662346 0 0 0 0.0147923944335082 0.0019612842489262 0.0435274658309393
"hice" 0.0143815915627996 0.017857940086611 0.0374371590544443 0.0165940676208256 0 0.00455871626549964 0 0.0121881855854392 0.00617042719924309 0.00398358761900968 0.00113787649488525 0.00784513699570479 0
"hidalgo" 0.0383509108341323 0.0133934550649583 0 0 0.00517812758906379 0.0547045951859956 0 0.0284390996993581 0 0 0 0.00392256849785239 0
"intriga" 0 0 0 0 0 0 0 0.00812545705695945 0.00411361813282873 0.011950762857029 0.0182060239181639 0.00784513699570479 0
"línea" 0 0.00446448502165275 0.00534816557920633 0 0 0.00455871626549964 0 0.0162509141139189 0.00205680906641436 0.00531145015867957 0.00227575298977049 0 0.165404370157569
"luto" 0 0.0089289700433055 0.0106963311584127 0.0124455507156192 0 0.0227935813274982 0.0118558330698704 0.00406272852847973 0.00205680906641436 0.00929503777768925 0.00910301195908196 0.0019612842489262 0
"manera" 0.0143815915627996 0 0.00534816557920633 0.0165940676208256 0 0.00911743253099927 0.0197597217831173 0 0.00411361813282873 0.00531145015867957 0.0102408884539672 0.00588385274677859 0
"mejores" 0 0 0.00534816557920633 0.00829703381041278 0 0.00911743253099927 0 0 0.0123408543984862 0.00663931269834947 0.00455150597954098 0.0254966952360406 0
"metió" 0 0 0 0 0 0 0 0.00812545705695945 0.0123408543984862 0.00265572507933979 0.0227575298977049 0.00588385274677859 0
"miraron" 0.00958772770853308 0.0133934550649583 0.016044496737619 0.0290396183364447 0.0103562551781276 0 0.0118558330698704 0.0243763711708784 0.00205680906641436 0.00265572507933979 0.00341362948465574 0 0.00870549316618786
"molino" 0.00958772770853308 0 0 0 0.0414250207125104 0.0227935813274982 0.0158077774264938 0.0121881855854392 0 0.011950762857029 0.00113787649488525 0 0.00870549316618786
"momia" 0 0 0 0 0.0103562551781276 0 0 0.00406272852847973 0.0431929903947017 0.00796717523801936 0.00341362948465574 0 0
"nacional" 0 0 0 0.00414851690520639 0 0 0.00395194435662346 0 0.00205680906641436 0.00531145015867957 0.0182060239181639 0.019612842489262 0
"papeles" 0 0 0.00534816557920633 0 0 0 0 0 0 0.00663931269834947 0.0193439004130492 0.0176515582403358 0.00870549316618786
"pareció" 0.0191754554170662 0.0312513951515693 0.0534816557920633 0.0124455507156192 0 0.00455871626549964 0.00395194435662346 0.0121881855854392 0 0.00132786253966989 0.00227575298977049 0 0.00870549316618786
"piernas" 0 0 0.00534816557920633 0 0.0103562551781276 0 0.00790388871324692 0.00812545705695945 0.0102840453320718 0.0106229003173591 0.00455150597954098 0.0117677054935572 0.0261164794985636
"pipa" 0 0.0089289700433055 0 0.00414851690520639 0 0 0 0 0 0 0.00113787649488525 0.0470708219742287 0.0435274658309393
"podemos" 0.00958772770853308 0 0 0.00414851690520639 0 0.00455871626549964 0.00395194435662346 0 0.00822723626565746 0.00796717523801936 0.00796513546419672 0.0215741267381882 0
"podido" 0.00479386385426654 0.00446448502165275 0.00534816557920633 0 0 0 0 0 0.0123408543984862 0.00663931269834947 0.0113787649488525 0.0176515582403358 0
"quedan" 0 0.0133934550649583 0 0.00829703381041278 0.0207125103562552 0 0.0118558330698704 0.0121881855854392 0.00205680906641436 0.00531145015867957 0.00113787649488525 0.00588385274677859 0.0783494384956908
"recelo" 0 0 0.0106963311584127 0 0.00517812758906379 0 0.0197597217831173 0.0284390996993581 0.00617042719924309 0.00929503777768925 0.00113787649488525 0.0117677054935572 0.00870549316618786
"roto" 0 0.00446448502165275 0 0.00414851690520639 0.0103562551781276 0.00455871626549964 0.00395194435662346 0.0162509141139189 0.0390793722618729 0.00132786253966989 0.00341362948465574 0 0
"siento" 0.00958772770853308 0 0.00534816557920633 0.0124455507156192 0.00517812758906379 0.0227935813274982 0 0.00812545705695945 0.0102840453320718 0.00796717523801936 0.00682725896931147 0.00392256849785239 0
"topete" 0 0 0 0 0 0 0 0 0 0 0 0.0647223802145645 0
"almohadas" 0.0287631831255992 0.0133934550649583 0.0106963311584127 0.0414851690520639 0 0 0 0.0121881855854392 0.00205680906641436 0.00132786253966989 0.00568938247442623 0.0019612842489262 0
"antonio" 0 0 0 0.0207425845260319 0 0 0.00790388871324692 0.00812545705695945 0 0.00132786253966989 0.0182060239181639 0.0117677054935572 0
"aquello" 0.00958772770853308 0.0223224251082638 0.016044496737619 0 0.0207125103562552 0.00455871626549964 0.00395194435662346 0.0243763711708784 0.00205680906641436 0.00398358761900968 0.00455150597954098 0.0019612842489262 0.00870549316618786
"cabrera" 0 0 0 0.0207425845260319 0 0 0.00395194435662346 0 0 0.00132786253966989 0.0102408884539672 0.0313805479828191 0
"chinita" 0 0.00446448502165275 0 0 0 0 0 0 0.0637610810588453 0 0 0 0
"claret" 0 0 0 0 0 0.00455871626549964 0 0 0 0.00663931269834947 0.0295847888670164 0 0
"comadre" 0 0 0 0 0 0 0 0 0.00617042719924309 0.0331965634917473 0.00455150597954098 0 0
"comandante" 0 0 0 0 0 0.0911743253099927 0 0.0121881855854392 0.00205680906641436 0.00132786253966989 0.00227575298977049 0.00980642124463098 0
"comprendo" 0.00958772770853308 0 0.00534816557920633 0.00414851690520639 0 0.0136761487964989 0.00395194435662346 0 0.00822723626565746 0.00531145015867957 0.0102408884539672 0.0137289897424834 0
"cortejo" 0 0.0223224251082638 0.016044496737619 0.0165940676208256 0 0.00911743253099927 0 0.00406272852847973 0 0.0185900755553785 0.00341362948465574 0 0
"costado" 0 0.017857940086611 0 0.00414851690520639 0 0.00911743253099927 0 0.00406272852847973 0.00205680906641436 0.011950762857029 0.0102408884539672 0.00980642124463098 0
"cubierto" 0.0191754554170662 0.0089289700433055 0.00534816557920633 0.00414851690520639 0.0155343827671914 0.0136761487964989 0.0118558330698704 0.00406272852847973 0.00205680906641436 0.00531145015867957 0.00682725896931147 0 0.0261164794985636
"ejército" 0 0 0 0 0 0 0.00395194435662346 0.0162509141139189 0.0102840453320718 0.0132786253966989 0.0113787649488525 0.0019612842489262 0.00870549316618786
"empezó" 0.0287631831255992 0.0133934550649583 0.0106963311584127 0 0 0 0.0276636104963642 0.0243763711708784 0.00411361813282873 0.00265572507933979 0.00341362948465574 0.0019612842489262 0
"encuentro" 0.00479386385426654 0.0089289700433055 0.0106963311584127 0.00829703381041278 0 0.00455871626549964 0.00395194435662346 0.0162509141139189 0.00617042719924309 0.00796717523801936 0.00682725896931147 0.00588385274677859 0.00870549316618786
"escuadra" 0 0 0 0 0 0.0227935813274982 0.0158077774264938 0 0.00617042719924309 0 0 0.029419263733893 0.0435274658309393
"espanto" 0.00958772770853308 0.0133934550649583 0.0106963311584127 0.00414851690520639 0 0 0.00790388871324692 0 0.00205680906641436 0.0106229003173591 0.0136545179386229 0 0.00870549316618786
"espuelas" 0.0191754554170662 0.0223224251082638 0 0.00829703381041278 0.00517812758906379 0.00455871626549964 0.00395194435662346 0 0.0164544725313149 0.00663931269834947 0.00455150597954098 0 0.00870549316618786
"extremo" 0.00479386385426654 0.00446448502165275 0.0267408278960317 0.00829703381041278 0.00517812758906379 0 0 0.00406272852847973 0.00205680906641436 0.00132786253966989 0.0102408884539672 0.0176515582403358 0.00870549316618786
"fila" 0 0 0 0 0 0.0136761487964989 0.00790388871324692 0.00406272852847973 0.00822723626565746 0.00796717523801936 0.00682725896931147 0.00392256849785239 0.0696439453295029
"gaetani" 0 0 0.171141298534603 0 0 0 0 0 0 0 0 0 0
"generalito" 0 0 0 0 0 0 0 0 0.0658178901252597 0 0 0 0
"guantes" 0 0 0 0 0 0 0 0.00406272852847973 0.0246817087969724 0.0132786253966989 0.00910301195908196 0.0019612842489262 0
"hábito" 0.0143815915627996 0.0267869101299165 0.0427853246336507 0.0331881352416511 0 0.0182348650619985 0.00395194435662346 0 0 0.00132786253966989 0.00113787649488525 0 0
"jugaba" 0.00479386385426654 0.0133934550649583 0 0 0 0.00455871626549964 0 0.00812545705695945 0.0123408543984862 0.00398358761900968 0.0113787649488525 0.0117677054935572 0
"levanta" 0 0 0.00534816557920633 0.00829703381041278 0.025890637945319 0.00455871626549964 0 0.0121881855854392 0.00617042719924309 0.00132786253966989 0.00796513546419672 0.00392256849785239 0.0609384521633151
"malo" 0.0143815915627996 0 0 0 0 0 0.0355674992096111 0.00812545705695945 0.0102840453320718 0.00531145015867957 0.00682725896931147 0.0019612842489262 0.0174109863323757
"mamá" 0.0191754554170662 0 0 0 0 0 0 0 0.00822723626565746 0 0.0273090358772459 0 0
"médico" 0.00958772770853308 0 0 0.0414851690520639 0 0 0 0 0 0.0106229003173591 0.00341362948465574 0.00980642124463098 0.0348219726647515
"nariz" 0 0.00446448502165275 0.00534816557920633 0.00414851690520639 0 0 0 0.00812545705695945 0.0164544725313149 0.0132786253966989 0.00796513546419672 0 0.0174109863323757
"orgullo" 0.00958772770853308 0.00446448502165275 0.0374371590544443 0.0207425845260319 0.00517812758906379 0.00911743253099927 0.00395194435662346 0.00812545705695945 0.00822723626565746 0.00398358761900968 0.00341362948465574 0.0019612842489262 0
"otaín" 0 0 0 0 0 0 0.0316155548529877 0.0975054846835134 0 0 0 0 0
"padres" 0.0143815915627996 0 0.00534816557920633 0.00414851690520639 0.025890637945319 0.0227935813274982 0.0158077774264938 0.0243763711708784 0.00205680906641436 0 0.00568938247442623 0.0019612842489262 0
"pliego" 0 0 0.0213926623168253 0 0 0.0136761487964989 0 0.00406272852847973 0.00205680906641436 0.00265572507933979 0.0170681474232787 0.00980642124463098 0.00870549316618786
"popular" 0 0 0 0 0.00517812758906379 0.00455871626549964 0 0 0.00411361813282873 0.0199179380950484 0.00910301195908196 0.00980642124463098 0
"presencia" 0.00479386385426654 0.0133934550649583 0.016044496737619 0.00414851690520639 0.00517812758906379 0 0.00395194435662346 0 0.00411361813282873 0.00398358761900968 0.0102408884539672 0.0137289897424834 0.00870549316618786
"rezo" 0.0143815915627996 0.0089289700433055 0.0106963311584127 0.00414851690520639 0 0.0136761487964989 0.0197597217831173 0.00406272852847973 0.00617042719924309 0.00663931269834947 0.00682725896931147 0 0.00870549316618786
"salamanca" 0 0 0 0 0 0 0 0 0.0185112815977293 0.00132786253966989 0.00113787649488525 0.0411869692274501 0
