"ne0012" "ne0013" "ne0014" "ne0015" "ne0016" "ne0017" "ne0018" "ne0020" "ne0021" "ne0022" "ne0023" "ne0025" "ne0030" "ne0033" "ne0035" "ne0036" "ne0037"
"limpiándose" 0 0 0 0.00315845993493573 0 0 0 0 0.00395194435662346 0.00406272852847973 0 0 0 0.00796717523801936 0.00341362948465574 0 0
"lirios" 0 0.00479386385426654 0 0.00947537980480718 0.016044496737619 0.00517812758906379 0.00414851690520639 0 0.00395194435662346 0 0 0.00544306553450904 0 0 0.00113787649488525 0 0
"lisboa" 0.00728040479050635 0 0 0.00631691986987145 0 0 0 0.00455871626549964 0 0 0 0 0.00411361813282873 0.00265572507933979 0.00227575298977049 0.0019612842489262 0
"llamando" 0 0.00958772770853308 0 0.00315845993493573 0.00534816557920633 0.00517812758906379 0.00414851690520639 0.00455871626549964 0.00395194435662346 0 0 0.00544306553450904 0.00205680906641436 0.00132786253966989 0.00113787649488525 0 0
"llegada" 0 0.00479386385426654 0 0 0 0 0 0.0227935813274982 0.00395194435662346 0.00812545705695945 0 0 0 0 0.00227575298977049 0.0019612842489262 0
"llegase" 0 0 0 0.00315845993493573 0.0106963311584127 0.00517812758906379 0.00414851690520639 0.00455871626549964 0 0 0 0.0108861310690181 0.00205680906641436 0 0.00227575298977049 0.0019612842489262 0
"luciente" 0 0 0 0 0 0.00517812758906379 0.00414851690520639 0.0182348650619985 0 0 0 0.0108861310690181 0.00411361813282873 0 0 0.00392256849785239 0
"luenga" 0 0.0143815915627996 0 0.00947537980480718 0.0106963311584127 0.0103562551781276 0 0 0 0.00406272852847973 0 0.00544306553450904 0 0 0 0 0
"luengas" 0.00364020239525318 0.00479386385426654 0 0.00315845993493573 0.00534816557920633 0.025890637945319 0 0.00455871626549964 0 0 0 0.00544306553450904 0 0.00132786253966989 0 0 0
"majestades" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00398358761900968 0.0102408884539672 0 0
"malvado" 0 0 0 0.00631691986987145 0 0 0 0 0 0 0 0 0 0.00531145015867957 0.00341362948465574 0.00588385274677859 0
"mancebo" 0 0 0.0133934550649583 0.00315845993493573 0.00534816557920633 0 0 0.00911743253099927 0.00395194435662346 0.00406272852847973 0.00399440782903935 0 0 0.00265572507933979 0 0 0
"manco" 0.00364020239525318 0 0 0.00315845993493573 0 0 0 0 0.0118558330698704 0 0 0 0 0 0.00682725896931147 0 0.00870549316618786
"mantas" 0 0 0 0 0 0 0.00414851690520639 0 0.00395194435662346 0.00406272852847973 0 0 0 0.00531145015867957 0.00227575298977049 0.00392256849785239 0.00870549316618786
"masón" 0.0109206071857595 0 0 0.00631691986987145 0 0 0.00414851690520639 0 0 0 0 0 0.00205680906641436 0.00398358761900968 0 0.00392256849785239 0
"matado" 0 0.00958772770853308 0.00446448502165275 0 0 0.00517812758906379 0 0.00455871626549964 0.00395194435662346 0 0 0.00544306553450904 0 0.00132786253966989 0.00455150597954098 0 0
"mató" 0 0 0.0089289700433055 0.00315845993493573 0 0 0.00414851690520639 0 0.00395194435662346 0.00406272852847973 0 0 0 0 0.00568938247442623 0.0019612842489262 0
"meditó" 0 0 0.00446448502165275 0.00631691986987145 0 0 0 0.0136761487964989 0.00395194435662346 0 0 0.00544306553450904 0 0.00265572507933979 0.00113787649488525 0.0019612842489262 0
"mensaje" 0 0 0.00446448502165275 0 0.00534816557920633 0 0 0 0 0 0 0 0.00205680906641436 0.00132786253966989 0.00682725896931147 0.00392256849785239 0
"méritos" 0 0 0 0 0 0 0 0 0 0 0 0 0.00205680906641436 0.00398358761900968 0.00796513546419672 0.0019612842489262 0
"merlín" 0 0 0 0 0 0 0 0 0 0 0 0 0.0246817087969724 0 0 0 0
"metiendo" 0 0 0.00446448502165275 0.00315845993493573 0 0 0 0 0.00790388871324692 0.00406272852847973 0 0 0.00411361813282873 0.00132786253966989 0.00227575298977049 0.0019612842489262 0.00870549316618786
"miles" 0 0 0.00446448502165275 0 0 0 0 0 0.00395194435662346 0.00406272852847973 0.00399440782903935 0 0 0.00265572507933979 0 0.0019612842489262 0.0435274658309393
"mirado" 0 0 0.00446448502165275 0 0.00534816557920633 0 0 0.00455871626549964 0.00395194435662346 0 0 0 0 0.00132786253966989 0.00227575298977049 0.00980642124463098 0
"miradores" 0 0.0191754554170662 0 0 0 0 0 0 0 0 0 0 0.00205680906641436 0 0.00341362948465574 0.00784513699570479 0
"misas" 0.00364020239525318 0 0 0.00947537980480718 0.0106963311584127 0 0 0.00455871626549964 0 0 0 0.00544306553450904 0 0.00132786253966989 0.00227575298977049 0.0019612842489262 0
"misia" 0 0 0 0.0221092195445501 0 0 0 0 0 0 0 0.0272153276725452 0 0 0 0 0
"mortaja" 0 0 0 0.00631691986987145 0 0 0 0.00455871626549964 0 0 0.00399440782903935 0 0 0.0106229003173591 0 0 0
"mostacho" 0.00364020239525318 0 0 0.00315845993493573 0.0106963311584127 0 0 0 0.00790388871324692 0 0 0.0108861310690181 0.00205680906641436 0.00132786253966989 0.00113787649488525 0 0.00870549316618786
"mozuelas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00398358761900968 0.0102408884539672 0 0
"muelle" 0.00364020239525318 0 0 0 0 0 0 0 0 0 0 0 0.00411361813282873 0 0.00455150597954098 0.00980642124463098 0
"musarelo" 0 0 0 0 0.064177986950476 0 0 0 0 0 0 0 0 0 0 0 0
"mustia" 0 0 0 0 0.00534816557920633 0 0 0 0 0 0 0 0.0164544725313149 0 0 0.00588385274677859 0
"navío" 0.00364020239525318 0 0.0133934550649583 0 0 0 0 0.00911743253099927 0 0 0 0 0.00205680906641436 0.00132786253966989 0.00227575298977049 0.0019612842489262 0.00870549316618786
"novedad" 0 0 0 0 0 0 0 0 0 0.00406272852847973 0 0 0.00205680906641436 0.00531145015867957 0.00682725896931147 0 0
"numen" 0 0 0.00446448502165275 0 0.00534816557920633 0 0.00414851690520639 0 0 0 0.0279608548032754 0 0 0.00132786253966989 0.00113787649488525 0 0
"obispos" 0.00364020239525318 0.00479386385426654 0 0.00631691986987145 0 0 0.00829703381041278 0.00455871626549964 0 0 0 0.00544306553450904 0 0.00398358761900968 0 0.0019612842489262 0
"obscuro" 0.0254814167667722 0 0 0 0 0 0 0 0 0 0.0199720391451967 0 0 0 0 0 0
"ocaña" 0 0 0 0 0 0 0 0 0 0 0 0 0.0246817087969724 0 0 0 0
"olivo" 0 0 0 0.00631691986987145 0 0.00517812758906379 0 0 0 0 0 0 0.00205680906641436 0.00663931269834947 0.00227575298977049 0.0019612842489262 0
"olvidarlo" 0 0 0 0 0 0 0.00829703381041278 0 0 0 0 0 0.00205680906641436 0.00531145015867957 0.00227575298977049 0.00588385274677859 0
"ondulaba" 0 0.0143815915627996 0.00446448502165275 0 0.0106963311584127 0.00517812758906379 0.00414851690520639 0 0 0 0 0 0.00411361813282873 0.00265572507933979 0 0 0
"oprimía" 0.00364020239525318 0 0 0.00631691986987145 0.00534816557920633 0 0.00414851690520639 0.00455871626549964 0 0 0 0 0.00205680906641436 0.00398358761900968 0.00113787649488525 0.0019612842489262 0
"oriental" 0.00364020239525318 0.00479386385426654 0.0133934550649583 0.00315845993493573 0 0 0 0 0 0 0 0.00544306553450904 0.00617042719924309 0 0.00113787649488525 0.0019612842489262 0
"pago" 0 0 0 0 0 0 0 0 0 0 0 0 0.00822723626565746 0.00531145015867957 0.00341362948465574 0.0019612842489262 0
"paños" 0 0.00958772770853308 0.00446448502165275 0.00315845993493573 0.00534816557920633 0 0 0.00455871626549964 0 0 0.00399440782903935 0 0 0.00265572507933979 0.00341362948465574 0 0
"pantalón" 0 0 0 0 0 0 0.00414851690520639 0 0.00395194435662346 0.00406272852847973 0 0 0.00205680906641436 0.00265572507933979 0.00568938247442623 0.0019612842489262 0
"paréceme" 0 0.0143815915627996 0 0.00631691986987145 0 0.0207125103562552 0.00414851690520639 0 0.00395194435662346 0 0 0.00544306553450904 0 0 0 0 0
"patricio" 0.00364020239525318 0 0.00446448502165275 0 0.00534816557920633 0 0 0 0 0 0 0 0.0102840453320718 0.00531145015867957 0 0 0
"pauta" 0 0 0 0 0 0.0103562551781276 0 0.00455871626549964 0.00395194435662346 0.00812545705695945 0.0239664469742361 0 0 0 0 0 0
"penetrar" 0.00364020239525318 0 0.00446448502165275 0.00315845993493573 0 0 0 0 0 0 0.00798881565807869 0.00544306553450904 0.00205680906641436 0.00132786253966989 0.00227575298977049 0 0.0174109863323757
"pensativa" 0.00728040479050635 0.00479386385426654 0 0.00947537980480718 0 0 0.00414851690520639 0 0 0 0 0.0272153276725452 0 0 0 0 0
"pensativo" 0 0 0.00446448502165275 0.0126338397397429 0 0 0 0 0.00790388871324692 0.00812545705695945 0 0 0 0.00132786253966989 0.00113787649488525 0.0019612842489262 0
"percibía" 0.0109206071857595 0 0.00446448502165275 0.00947537980480718 0.00534816557920633 0 0.00829703381041278 0 0 0 0.00399440782903935 0 0 0 0.00113787649488525 0 0
"peregrinación" 0 0 0.0133934550649583 0.00315845993493573 0 0.0103562551781276 0.00414851690520639 0 0 0 0 0 0.00822723626565746 0 0 0.0019612842489262 0
"perfectamente" 0.00364020239525318 0 0.00446448502165275 0 0 0 0 0 0 0 0 0 0.00205680906641436 0.00132786253966989 0.00568938247442623 0.00588385274677859 0
"pergamino" 0 0.00479386385426654 0 0 0.00534816557920633 0.00517812758906379 0.00829703381041278 0 0 0.00406272852847973 0 0 0.00205680906641436 0.00398358761900968 0.00227575298977049 0 0
"pesetas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00398358761900968 0.00910301195908196 0.0019612842489262 0
"picaresco" 0.00728040479050635 0.00479386385426654 0.0133934550649583 0 0 0.0207125103562552 0 0 0 0 0 0.0108861310690181 0 0 0 0 0
"pisando" 0 0 0 0.00315845993493573 0.00534816557920633 0 0 0.00455871626549964 0 0.00406272852847973 0 0 0.00205680906641436 0 0.00682725896931147 0.0019612842489262 0
"plateados" 0.00728040479050635 0 0.035715880173222 0.00315845993493573 0 0 0 0 0 0 0 0 0.00205680906641436 0 0 0 0
"plumaje" 0.00728040479050635 0.00479386385426654 0.0133934550649583 0 0.0106963311584127 0 0 0 0 0.00812545705695945 0.00399440782903935 0 0 0.00132786253966989 0 0 0
"polaco" 0 0 0 0 0 0 0 0 0 0 0.00399440782903935 0 0.022624899730558 0 0 0 0
"ponerle" 0.00364020239525318 0 0 0 0 0 0 0.00455871626549964 0 0 0 0.00544306553450904 0.00617042719924309 0.00265572507933979 0.00227575298977049 0.00392256849785239 0
"pones" 0.00364020239525318 0 0 0 0 0 0 0 0 0.00406272852847973 0 0 0.00617042719924309 0.00265572507933979 0.00227575298977049 0.00588385274677859 0
"pongo" 0 0 0.00446448502165275 0.00315845993493573 0 0 0 0.00455871626549964 0 0 0 0.00544306553450904 0.00205680906641436 0.00132786253966989 0.00568938247442623 0.0019612842489262 0
"presentaba" 0.00364020239525318 0 0 0 0 0 0 0 0 0.00406272852847973 0 0 0.00411361813282873 0.00398358761900968 0.00227575298977049 0.00588385274677859 0
"primogénito" 0 0.00958772770853308 0 0 0 0 0.00414851690520639 0 0 0.0121881855854392 0 0 0 0.00796717523801936 0 0 0
"priora" 0 0 0 0.00315845993493573 0 0 0 0 0 0.00406272852847973 0 0.00544306553450904 0 0.00929503777768925 0.00227575298977049 0 0
"probable" 0 0.00479386385426654 0 0 0.00534816557920633 0 0.00414851690520639 0 0 0 0 0 0 0 0.00341362948465574 0.0117677054935572 0
"progresistas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00265572507933979 0.00910301195908196 0.00392256849785239 0
"prometía" 0 0 0 0 0 0 0 0 0 0 0 0.00544306553450904 0 0.00531145015867957 0.00455150597954098 0.00588385274677859 0
"provecho" 0 0 0 0.00315845993493573 0 0 0 0 0.00395194435662346 0 0 0 0.00205680906641436 0.00265572507933979 0.00455150597954098 0.00588385274677859 0
"puñales" 0 0 0 0.00315845993493573 0 0 0 0 0 0 0 0 0.00617042719924309 0.00132786253966989 0.00341362948465574 0.00588385274677859 0.00870549316618786
"puntos" 0 0 0 0 0 0 0 0 0 0 0 0 0.00411361813282873 0 0.00796513546419672 0.00588385274677859 0
"pupila" 0 0 0 0 0.00534816557920633 0 0.00414851690520639 0 0 0 0 0.00544306553450904 0 0.0106229003173591 0.00113787649488525 0 0
"querencia" 0 0 0 0 0 0 0 0.00455871626549964 0 0 0 0 0.00617042719924309 0.00398358761900968 0.00455150597954098 0.0019612842489262 0
"quince" 0.00728040479050635 0 0.00446448502165275 0 0 0 0.00829703381041278 0 0.00395194435662346 0 0.00399440782903935 0 0.00822723626565746 0.00132786253966989 0 0 0
"ramón" 0 0 0 0.00315845993493573 0 0 0.00829703381041278 0 0 0 0 0 0 0.00796717523801936 0.00341362948465574 0 0
"rapé" 0 0 0 0 0 0 0.00414851690520639 0 0 0.00406272852847973 0 0 0 0.00132786253966989 0.0102408884539672 0 0
"rastro" 0.00728040479050635 0 0.0089289700433055 0 0 0 0 0 0 0 0.011983223487118 0 0.00205680906641436 0.00398358761900968 0 0 0.00870549316618786
"razas" 0.0145608095810127 0 0.017857940086611 0 0 0 0 0 0 0 0.00399440782903935 0 0.00411361813282873 0 0 0.0019612842489262 0
"reconocer" 0.00364020239525318 0 0 0 0 0.00517812758906379 0.00414851690520639 0 0 0.00406272852847973 0 0 0.00617042719924309 0.00398358761900968 0.00113787649488525 0.0019612842489262 0
"reconocimiento" 0 0 0 0 0.00534816557920633 0 0.00414851690520639 0 0 0 0 0 0 0.00265572507933979 0.00455150597954098 0.00588385274677859 0.00870549316618786
"recorría" 0.00728040479050635 0 0 0.00315845993493573 0.00534816557920633 0.00517812758906379 0 0.00455871626549964 0 0.00812545705695945 0 0 0 0.00265572507933979 0.00227575298977049 0 0
"régimen" 0 0 0 0 0 0 0 0 0 0 0 0 0.00205680906641436 0.00132786253966989 0.00455150597954098 0.0117677054935572 0
"relámpago" 0 0 0.00446448502165275 0 0 0 0 0.00455871626549964 0 0 0.00399440782903935 0 0 0.00796717523801936 0.00227575298977049 0 0.00870549316618786
"relevo" 0 0 0 0 0 0 0 0 0 0.0203136426423986 0 0 0.00411361813282873 0.00132786253966989 0.00227575298977049 0.0019612842489262 0.00870549316618786
"remo" 0.00364020239525318 0 0.00446448502165275 0 0 0 0 0 0 0 0.00798881565807869 0.00544306553450904 0.00205680906641436 0.00132786253966989 0.00568938247442623 0 0
"remotas" 0.00364020239525318 0 0.0089289700433055 0 0 0.00517812758906379 0 0.00455871626549964 0 0 0.00399440782903935 0 0 0.00132786253966989 0.00455150597954098 0.0019612842489262 0
"remotos" 0 0 0 0 0 0 0 0 0 0 0 0 0.00205680906641436 0.00531145015867957 0.00796513546419672 0 0
"rencores" 0 0 0 0 0 0 0 0 0 0 0.00399440782903935 0 0 0.00531145015867957 0 0.0137289897424834 0
"representación" 0.00364020239525318 0 0.00446448502165275 0 0 0 0 0 0 0 0.00798881565807869 0 0.00411361813282873 0 0.00455150597954098 0.00392256849785239 0
"resonaron" 0 0.00479386385426654 0.0089289700433055 0.00947537980480718 0.00534816557920633 0 0.00414851690520639 0.00455871626549964 0 0.00406272852847973 0 0.00544306553450904 0 0 0.00113787649488525 0 0
"restos" 0.00728040479050635 0 0.0089289700433055 0 0 0 0 0 0 0 0 0 0.0143976634649006 0.00132786253966989 0 0 0
"reunir" 0 0 0.0089289700433055 0 0 0.0103562551781276 0.00414851690520639 0.00911743253099927 0 0.00406272852847973 0 0 0.00411361813282873 0.00132786253966989 0 0.0019612842489262 0
"revisor" 0.00364020239525318 0 0 0 0 0 0 0 0 0 0 0 0 0.0146064879363688 0 0 0
"revólver" 0 0 0 0 0 0 0 0 0 0 0 0.00544306553450904 0.00205680906641436 0.00265572507933979 0.00682725896931147 0.00392256849785239 0
"revuelto" 0.00728040479050635 0 0 0.00631691986987145 0 0.00517812758906379 0 0.00455871626549964 0 0.00406272852847973 0 0.00544306553450904 0 0.00132786253966989 0.00227575298977049 0.0019612842489262 0
"rivera" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00227575298977049 0.019612842489262 0
"roble" 0 0.00958772770853308 0 0.00315845993493573 0 0.0155343827671914 0 0.00455871626549964 0.00395194435662346 0.0121881855854392 0 0 0 0 0.00113787649488525 0 0
"rodó" 0 0.0143815915627996 0 0 0.00534816557920633 0 0 0 0.00395194435662346 0.00406272852847973 0 0 0.00205680906641436 0.00132786253966989 0.00227575298977049 0.00392256849785239 0
"romana" 0 0 0 0.00315845993493573 0 0 0.00414851690520639 0 0 0 0 0 0 0.00663931269834947 0.00455150597954098 0.0019612842489262 0
"romances" 0 0 0 0 0 0 0 0 0 0.00812545705695945 0.00798881565807869 0 0 0.00265572507933979 0.00568938247442623 0.0019612842489262 0
"romano" 0 0 0 0 0.0106963311584127 0 0 0 0 0 0.00798881565807869 0 0.00411361813282873 0.00265572507933979 0.00455150597954098 0 0
"ros" 0 0 0 0 0 0 0 0 0.00790388871324692 0.00406272852847973 0 0 0 0 0.00682725896931147 0.00588385274677859 0
"rubios" 0.0109206071857595 0 0.00446448502165275 0 0.00534816557920633 0 0 0 0 0 0 0.0108861310690181 0.00205680906641436 0.00265572507933979 0.00227575298977049 0 0
"sagradas" 0.00364020239525318 0 0.00446448502165275 0 0.00534816557920633 0 0.00414851690520639 0 0 0 0.011983223487118 0 0.00205680906641436 0 0.00227575298977049 0.00392256849785239 0
"salas" 0 0.0143815915627996 0 0 0.0106963311584127 0.00517812758906379 0 0.00911743253099927 0 0 0 0 0 0.00132786253966989 0.00113787649488525 0 0.0174109863323757
"salida" 0 0 0.00446448502165275 0 0 0.0103562551781276 0 0.00455871626549964 0 0 0 0 0.00822723626565746 0 0.00227575298977049 0.00392256849785239 0
"salimos" 0 0.00479386385426654 0.00446448502165275 0 0.00534816557920633 0 0.0124455507156192 0 0 0.00406272852847973 0 0 0.00411361813282873 0 0.00227575298977049 0.0019612842489262 0
"salmodia" 0 0 0 0.00315845993493573 0 0.025890637945319 0 0.00455871626549964 0 0 0 0.00544306553450904 0.00205680906641436 0.00132786253966989 0.00227575298977049 0 0
"saltando" 0.00364020239525318 0 0 0.00315845993493573 0 0 0 0 0.00790388871324692 0.00406272852847973 0 0.0163291966035271 0 0.00265572507933979 0.00227575298977049 0 0
"señalaba" 0.00728040479050635 0 0 0.00315845993493573 0.00534816557920633 0 0 0.00455871626549964 0.00395194435662346 0 0 0.0108861310690181 0.00411361813282873 0 0.00113787649488525 0 0.00870549316618786
"señalado" 0 0 0 0 0 0 0 0.00455871626549964 0 0 0 0 0.00205680906641436 0.00929503777768925 0.00227575298977049 0.0019612842489262 0
"senda" 0 0 0.00446448502165275 0.00315845993493573 0 0 0 0 0.0118558330698704 0.00406272852847973 0.00399440782903935 0 0.00205680906641436 0.00132786253966989 0.00113787649488525 0.0019612842489262 0.00870549316618786
"sentían" 0 0 0.00446448502165275 0.00315845993493573 0 0 0 0 0.00790388871324692 0.0121881855854392 0 0 0.00205680906641436 0.00531145015867957 0 0 0
"sibila" 0 0.00958772770853308 0 0.00631691986987145 0 0 0.00414851690520639 0 0 0 0 0 0 0.00796717523801936 0.00113787649488525 0 0
"signo" 0 0 0 0 0 0 0 0 0.00395194435662346 0 0.011983223487118 0 0.00205680906641436 0 0.00455150597954098 0.00588385274677859 0
"silbando" 0.00364020239525318 0 0 0.00315845993493573 0 0 0 0.00911743253099927 0.00395194435662346 0.00812545705695945 0 0.00544306553450904 0 0 0.00113787649488525 0.00392256849785239 0.00870549316618786
"simpatía" 0.00364020239525318 0 0 0 0 0 0 0 0.00395194435662346 0 0.00399440782903935 0 0.00411361813282873 0.00265572507933979 0.00227575298977049 0.00392256849785239 0.00870549316618786
"sonó" 0.00364020239525318 0.00479386385426654 0.0089289700433055 0.00947537980480718 0 0 0 0.00455871626549964 0.0118558330698704 0 0 0 0 0.00132786253966989 0 0 0
"sonora" 0 0 0 0.00631691986987145 0.00534816557920633 0 0.00414851690520639 0.0136761487964989 0 0 0 0.00544306553450904 0.00205680906641436 0.00265572507933979 0 0.0019612842489262 0
"sorprendido" 0.00364020239525318 0 0 0 0 0 0.0165940676208256 0.00911743253099927 0 0.00406272852847973 0 0 0 0.00265572507933979 0.00227575298977049 0 0
"suelen" 0.00728040479050635 0 0.00446448502165275 0 0.00534816557920633 0 0.00414851690520639 0 0 0 0 0 0 0.00265572507933979 0.00341362948465574 0.00392256849785239 0
"sujetaba" 0.00364020239525318 0.00479386385426654 0.0089289700433055 0.00315845993493573 0 0.00517812758906379 0.00414851690520639 0 0.00395194435662346 0 0 0 0 0.00132786253966989 0.00227575298977049 0.0019612842489262 0
"sumida" 0.00728040479050635 0 0 0.00947537980480718 0.0106963311584127 0.00517812758906379 0 0 0.00395194435662346 0 0 0.00544306553450904 0 0 0.00113787649488525 0.0019612842489262 0
"supone" 0.00364020239525318 0 0 0 0 0 0 0 0 0 0 0 0 0.00265572507933979 0.00682725896931147 0.00588385274677859 0
"supremo" 0.00728040479050635 0 0.00446448502165275 0 0.016044496737619 0 0 0 0 0 0.00399440782903935 0 0.00411361813282873 0.00132786253966989 0.00113787649488525 0.0019612842489262 0
"suspicacia" 0 0 0 0 0 0 0 0 0 0 0 0 0.00617042719924309 0.00398358761900968 0.00341362948465574 0.00588385274677859 0
"suspicacias" 0 0 0 0 0 0 0 0 0 0 0 0 0.00822723626565746 0.00132786253966989 0.00455150597954098 0.00588385274677859 0
"tambor" 0 0 0 0 0 0 0 0 0.00395194435662346 0.00812545705695945 0 0 0.0102840453320718 0 0.00455150597954098 0 0
"teatral" 0.00728040479050635 0 0 0.00315845993493573 0 0 0 0 0 0 0 0 0.00411361813282873 0.00398358761900968 0 0.00588385274677859 0.00870549316618786
"temeroso" 0 0.00479386385426654 0 0.00315845993493573 0.00534816557920633 0 0.0124455507156192 0.00455871626549964 0 0.00812545705695945 0 0.00544306553450904 0 0 0.00113787649488525 0.0019612842489262 0
"teniendo" 0 0 0 0 0 0 0 0.00911743253099927 0.00395194435662346 0 0 0 0.00411361813282873 0 0.00341362948465574 0.00588385274677859 0.00870549316618786
"tez" 0.0182010119762659 0.00479386385426654 0.0089289700433055 0 0 0 0 0 0 0.00406272852847973 0 0.00544306553450904 0 0 0 0.0019612842489262 0.00870549316618786
"timbre" 0.00364020239525318 0 0 0.00315845993493573 0 0 0.00414851690520639 0.00455871626549964 0 0 0 0 0.00411361813282873 0.00132786253966989 0.00113787649488525 0 0.0348219726647515
"tirar" 0 0.00479386385426654 0.0089289700433055 0.00315845993493573 0 0 0.00414851690520639 0 0.00395194435662346 0 0 0.00544306553450904 0.00205680906641436 0.00132786253966989 0.00227575298977049 0 0.00870549316618786
"tor" 0 0.00479386385426654 0 0.00631691986987145 0 0 0.0248911014312383 0.00911743253099927 0 0 0 0.00544306553450904 0 0 0 0 0
"tornaban" 0.00364020239525318 0.00479386385426654 0.00446448502165275 0.00947537980480718 0.00534816557920633 0.00517812758906379 0.00414851690520639 0 0.00395194435662346 0 0 0 0 0 0.00227575298977049 0 0
"tos" 0 0 0 0.00315845993493573 0 0 0.0124455507156192 0 0.00395194435662346 0 0 0 0 0.00796717523801936 0.00113787649488525 0 0
"traje" 0.00364020239525318 0 0.0133934550649583 0 0 0 0 0 0 0 0 0.00544306553450904 0 0.00265572507933979 0.00113787649488525 0.00784513699570479 0
"tribunal" 0 0 0 0 0 0 0 0 0 0.0162509141139189 0 0 0.00617042719924309 0.00132786253966989 0.00455150597954098 0 0
"trigo" 0 0.00958772770853308 0 0.00315845993493573 0 0.0207125103562552 0.00414851690520639 0.00455871626549964 0 0 0.011983223487118 0 0 0 0 0 0
"tumbaguita" 0 0 0 0 0 0 0 0 0 0 0 0 0.0246817087969724 0 0 0 0
"tunante" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00132786253966989 0.00910301195908196 0.00588385274677859 0
"usurero" 0 0 0 0 0 0 0 0.0227935813274982 0 0.00406272852847973 0 0 0.00411361813282873 0.00531145015867957 0 0 0
"v" 0.00364020239525318 0 0.00446448502165275 0.00315845993493573 0 0 0.00414851690520639 0 0 0 0.00399440782903935 0 0 0 0.00682725896931147 0.0019612842489262 0
"vagamente" 0.00364020239525318 0.00958772770853308 0.0089289700433055 0 0 0.00517812758906379 0.00414851690520639 0 0.00790388871324692 0.00406272852847973 0 0 0.00205680906641436 0 0.00113787649488525 0 0
"vagón" 0.00364020239525318 0 0 0 0 0 0 0 0 0 0 0 0 0.0146064879363688 0 0 0
"vais" 0 0.00479386385426654 0 0 0.0267408278960317 0.00517812758906379 0 0 0.00790388871324692 0.00406272852847973 0 0 0 0 0.00227575298977049 0 0
"valedor" 0.00364020239525318 0 0.0133934550649583 0 0 0 0 0 0 0 0 0 0.0164544725313149 0 0 0 0
"vana" 0.00364020239525318 0 0.00446448502165275 0 0.00534816557920633 0 0 0 0 0 0.0279608548032754 0 0 0.00132786253966989 0.00113787649488525 0 0
"varonil" 0.0109206071857595 0 0.00446448502165275 0.00947537980480718 0 0 0.00414851690520639 0.00911743253099927 0.00395194435662346 0 0 0 0 0.00132786253966989 0 0 0
"vecino" 0 0 0 0 0.00534816557920633 0 0 0 0 0 0 0 0.00411361813282873 0 0.00568938247442623 0.00784513699570479 0
"veracruz" 0.00728040479050635 0 0.0446448502165275 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"verdugos" 0 0 0 0.0126338397397429 0 0.0103562551781276 0 0.0182348650619985 0.00395194435662346 0 0 0 0.00205680906641436 0 0 0 0
"vestidas" 0.00364020239525318 0 0.00446448502165275 0 0.0213926623168253 0.00517812758906379 0.00829703381041278 0.00455871626549964 0.00395194435662346 0 0 0 0 0 0.00113787649488525 0 0
"vía" 0 0 0 0 0 0 0 0 0 0.00406272852847973 0.00399440782903935 0 0.00205680906641436 0.00132786253966989 0.00682725896931147 0 0.0174109863323757
"víctima" 0.00728040479050635 0 0.00446448502165275 0.00315845993493573 0 0 0.00414851690520639 0 0 0 0 0 0 0.00398358761900968 0.00227575298977049 0.00392256849785239 0
"vidriera" 0 0 0 0.00315845993493573 0.0106963311584127 0 0.00414851690520639 0.0136761487964989 0 0 0 0 0.00411361813282873 0.00132786253966989 0.00227575298977049 0 0
"viéndole" 0 0 0 0.00315845993493573 0 0.00517812758906379 0.00414851690520639 0 0.00790388871324692 0.0121881855854392 0 0 0.00205680906641436 0.00132786253966989 0.00227575298977049 0 0
"viese" 0.00364020239525318 0 0 0.00947537980480718 0 0 0.00414851690520639 0.00911743253099927 0 0 0 0 0 0.00398358761900968 0.00113787649488525 0.0019612842489262 0
"villar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00929503777768925 0.00568938247442623 0 0
"vimos" 0.00364020239525318 0.00479386385426654 0.0133934550649583 0.0126338397397429 0 0 0 0.00455871626549964 0 0 0 0.00544306553450904 0 0 0.00113787649488525 0 0
"visitas" 0 0 0 0 0 0 0 0 0 0 0 0 0.00411361813282873 0.00663931269834947 0.00341362948465574 0.00392256849785239 0
"votos" 0 0 0 0 0.00534816557920633 0 0.00414851690520639 0 0.00395194435662346 0 0 0 0.00205680906641436 0.00132786253966989 0.00455150597954098 0.00588385274677859 0
"vueltos" 0 0 0.00446448502165275 0.00315845993493573 0 0 0.00414851690520639 0.00455871626549964 0 0 0.00798881565807869 0.00544306553450904 0.00205680906641436 0.00132786253966989 0.00227575298977049 0.0019612842489262 0
"vuestros" 0 0 0 0 0.032088993475238 0 0 0 0 0 0.00798881565807869 0 0.00411361813282873 0 0.00113787649488525 0.0019612842489262 0
"abrazo" 0 0 0 0 0 0 0 0.00911743253099927 0 0 0 0 0.00205680906641436 0.00265572507933979 0.00455150597954098 0.00392256849785239 0
