"Valle_Baza-ne0036" "Valle_Corte-ne0033" "Valle_CruzadosCausa-ne0020" "Valle_FlordeSantidad-ne0017" "Valle_GerifaltesAntano-ne0022" "Valle_MediaNoche-ne0037" "Valle_ResplandorHoguera-ne0021" "Valle_SonataEstio-ne0014" "Valle_SonataInvierno-ne0016" "Valle_SonataOtono-ne0013" "Valle_SonataPrimavera-ne0015" "Valle_TiranoBanderas-ne0030" "Valle_Viva-ne0035"
"movía" 0.00980642124463098 0.00398358761900968 0.0182348650619985 0.00517812758906379 0.00406272852847973 0 0.0158077774264938 0.00446448502165275 0 0.00479386385426654 0 0.00822723626565746 0.00341362948465574
"moviendo" 0.00392256849785239 0.00265572507933979 0.0136761487964989 0.0155343827671914 0.0243763711708784 0.0174109863323757 0.0197597217831173 0.00446448502165275 0 0.00479386385426654 0 0 0.00227575298977049
"muestra" 0.0019612842489262 0.00663931269834947 0.00455871626549964 0.00517812758906379 0 0.0174109863323757 0.00395194435662346 0.0267869101299165 0.00829703381041278 0 0.00534816557920633 0.00205680906641436 0.00682725896931147
"muros" 0.00588385274677859 0.00132786253966989 0.0136761487964989 0 0.0162509141139189 0.00870549316618786 0.0118558330698704 0.00446448502165275 0.00414851690520639 0 0.0106963311584127 0.0143976634649006 0.00113787649488525
"nacido" 0.0137289897424834 0.00132786253966989 0.0136761487964989 0.0155343827671914 0 0.0261164794985636 0 0.0089289700433055 0 0.00958772770853308 0 0.00411361813282873 0.00455150597954098
"naipe" 0.0019612842489262 0.0106229003173591 0 0 0 0 0 0 0.00414851690520639 0 0 0.0164544725313149 0.0102408884539672
"pañolito" 0.00588385274677859 0.00929503777768925 0.00911743253099927 0 0.00406272852847973 0 0.00395194435662346 0 0.00414851690520639 0 0.00534816557920633 0.00205680906641436 0.0113787649488525
"pared" 0.0019612842489262 0.00531145015867957 0.00455871626549964 0.00517812758906379 0.0162509141139189 0 0.00790388871324692 0 0.00829703381041278 0 0 0.00411361813282873 0.0113787649488525
"parís" 0.00588385274677859 0.0199179380950484 0 0 0.00406272852847973 0 0 0 0 0 0 0.00205680906641436 0.00796513546419672
"perder" 0.0019612842489262 0.00796717523801936 0 0.00517812758906379 0.00406272852847973 0 0 0.00446448502165275 0.00829703381041278 0.00479386385426654 0.00534816557920633 0.0123408543984862 0.00796513546419672
"pobres" 0.00392256849785239 0.00531145015867957 0.0136761487964989 0.0207125103562552 0.00406272852847973 0.00870549316618786 0.0118558330698704 0.00446448502165275 0.00829703381041278 0.00958772770853308 0 0 0.00455150597954098
"podrá" 0.0137289897424834 0.00929503777768925 0 0 0.00406272852847973 0 0.00790388871324692 0 0.00414851690520639 0 0 0.00822723626565746 0.00568938247442623
"pueril" 0 0.0106229003173591 0.0136761487964989 0 0.0162509141139189 0 0.00790388871324692 0 0.00414851690520639 0 0 0.0143976634649006 0.00227575298977049
"quedaron" 0 0.00265572507933979 0.00455871626549964 0.00517812758906379 0.0162509141139189 0 0.0118558330698704 0.0223224251082638 0.00414851690520639 0 0.0106963311584127 0.00617042719924309 0.00568938247442623
"rayo" 0.0137289897424834 0 0.00455871626549964 0.00517812758906379 0 0 0.00395194435662346 0.017857940086611 0.0165940676208256 0.00479386385426654 0.0106963311584127 0.00822723626565746 0.00227575298977049
"religiosa" 0.0019612842489262 0.00265572507933979 0 0.0310687655343828 0.00406272852847973 0.0174109863323757 0 0.00446448502165275 0.00829703381041278 0.00479386385426654 0.0106963311584127 0.0102840453320718 0.00455150597954098
"remoto" 0.0019612842489262 0.0132786253966989 0 0 0 0.00870549316618786 0.00395194435662346 0.0223224251082638 0.00414851690520639 0 0.00534816557920633 0.0102840453320718 0.00227575298977049
"secretos" 0.00392256849785239 0.00929503777768925 0.00455871626549964 0 0.00812545705695945 0 0 0.00446448502165275 0.00414851690520639 0 0 0.0102840453320718 0.00910301195908196
"seguían" 0.0019612842489262 0.00132786253966989 0.0182348650619985 0.00517812758906379 0.00812545705695945 0 0.0237116661397408 0 0.00414851690520639 0.00958772770853308 0.0267408278960317 0.00617042719924309 0.00113787649488525
"seminarista" 0.00588385274677859 0.0132786253966989 0.00911743253099927 0 0 0 0 0 0.0456336859572703 0 0 0 0.00113787649488525
"servir" 0.0117677054935572 0.00398358761900968 0.0136761487964989 0.00517812758906379 0.0121881855854392 0 0 0.00446448502165275 0.00414851690520639 0.00479386385426654 0 0.00617042719924309 0.00568938247442623
"sois" 0.0019612842489262 0.00132786253966989 0.00455871626549964 0.0103562551781276 0 0 0.0118558330698704 0 0.00414851690520639 0.00479386385426654 0.0695261525296823 0 0.00455150597954098
"sostenía" 0.00588385274677859 0.00265572507933979 0.00455871626549964 0.00517812758906379 0.00406272852847973 0 0.00790388871324692 0.0133934550649583 0.00829703381041278 0.00479386385426654 0.016044496737619 0.00205680906641436 0.00796513546419672
"trincheras" 0 0 0 0 0.00812545705695945 0.191520849656133 0 0 0 0 0 0.00411361813282873 0.00113787649488525
"vaca" 0 0.0146064879363688 0.0182348650619985 0.0414250207125104 0 0 0.0158077774264938 0 0 0 0 0 0
"adelantó" 0.00392256849785239 0.00398358761900968 0.0273522975929978 0 0.0121881855854392 0 0.00790388871324692 0 0.00414851690520639 0.00958772770853308 0.0106963311584127 0.00205680906641436 0.00455150597954098
"cae" 0.00588385274677859 0.00531145015867957 0 0.0103562551781276 0.0203136426423986 0.00870549316618786 0 0 0.00829703381041278 0.00479386385426654 0 0.00617042719924309 0.00568938247442623
"candelaria" 0 0 0 0 0 0 0 0 0 0.12464046021093 0 0 0
"capellán" 0 0.00398358761900968 0.0182348650619985 0 0 0.00870549316618786 0 0.017857940086611 0.0207425845260319 0.00479386385426654 0 0 0.00910301195908196
"cartera" 0.0117677054935572 0.0106229003173591 0 0 0 0 0 0 0 0 0 0.00617042719924309 0.0102408884539672
"cautivo" 0.0019612842489262 0.0225736631743882 0 0 0 0 0 0 0 0 0 0.00205680906641436 0.00796513546419672
"cierta" 0.0019612842489262 0.00929503777768925 0 0.00517812758906379 0.00406272852847973 0 0.00790388871324692 0.0133934550649583 0 0.0143815915627996 0.0106963311584127 0.0102840453320718 0.00113787649488525
"cincuenta" 0.00392256849785239 0.00531145015867957 0.00911743253099927 0 0.00406272852847973 0 0.00395194435662346 0 0.00414851690520639 0 0 0.0205680906641436 0.00568938247442623
"completamente" 0.00392256849785239 0.00929503777768925 0.00455871626549964 0 0 0 0.00395194435662346 0.00446448502165275 0 0.00958772770853308 0.016044496737619 0.00205680906641436 0.00910301195908196
"cuántas" 0.0019612842489262 0.00398358761900968 0.00455871626549964 0.0103562551781276 0 0 0 0.00446448502165275 0.00829703381041278 0.00958772770853308 0.0213926623168253 0.00205680906641436 0.0102408884539672
"diré" 0.0137289897424834 0.00663931269834947 0.00455871626549964 0 0.00406272852847973 0 0.0158077774264938 0 0.00414851690520639 0.00479386385426654 0 0.00205680906641436 0.00568938247442623
"disfraz" 0 0.00796717523801936 0 0 0 0 0.00395194435662346 0 0.0207425845260319 0 0 0 0.0159302709283934
"distancia" 0 0.00265572507933979 0.0182348650619985 0.00517812758906379 0.00812545705695945 0 0.0158077774264938 0.0312513951515693 0 0.0143815915627996 0 0.00411361813282873 0.00113787649488525
"elegante" 0 0.0212458006347183 0 0 0 0 0 0 0.00414851690520639 0 0 0.00617042719924309 0.00682725896931147
"encendidos" 0.00784513699570479 0.00398358761900968 0.00455871626549964 0.00517812758906379 0.00812545705695945 0.00870549316618786 0 0.00446448502165275 0.0165940676208256 0 0.0106963311584127 0.00411361813282873 0.00568938247442623
"espejos" 0.0019612842489262 0.0106229003173591 0 0 0.00812545705695945 0.00870549316618786 0 0.0089289700433055 0.00829703381041278 0.0143815915627996 0 0.00411361813282873 0.00568938247442623
"estrella" 0.019612842489262 0.00132786253966989 0 0.0103562551781276 0 0 0 0 0 0 0 0.00822723626565746 0.0102408884539672
"felices" 0.0019612842489262 0.00796717523801936 0 0.00517812758906379 0.00406272852847973 0.00870549316618786 0.00395194435662346 0.0133934550649583 0.0165940676208256 0.0191754554170662 0.00534816557920633 0 0.00341362948465574
"fui" 0 0.00265572507933979 0.00911743253099927 0 0.00812545705695945 0 0.00395194435662346 0.035715880173222 0.0248911014312383 0.0143815915627996 0.00534816557920633 0.00205680906641436 0
"hacerse" 0.00392256849785239 0.00531145015867957 0.00911743253099927 0 0.0121881855854392 0 0.00790388871324692 0 0.00414851690520639 0.00479386385426654 0.0106963311584127 0 0.0102408884539672
"haré" 0.00588385274677859 0.00663931269834947 0.0136761487964989 0 0.0162509141139189 0 0.00395194435662346 0.00446448502165275 0 0.00958772770853308 0.0106963311584127 0.00205680906641436 0.00455150597954098
"héroe" 0.0137289897424834 0.00398358761900968 0 0 0.00812545705695945 0 0.00790388871324692 0.00446448502165275 0 0.00479386385426654 0 0.00205680906641436 0.0102408884539672
"hojas" 0.0019612842489262 0.00265572507933979 0.0227935813274982 0.0155343827671914 0.00406272852847973 0 0.0118558330698704 0 0.00414851690520639 0.0287631831255992 0.00534816557920633 0 0.00341362948465574
"imperio" 0.00588385274677859 0.00398358761900968 0 0 0.00812545705695945 0.0174109863323757 0 0.0223224251082638 0.0124455507156192 0 0.00534816557920633 0.0102840453320718 0.00227575298977049
"izquierda" 0.00392256849785239 0.00796717523801936 0.00911743253099927 0.00517812758906379 0.00406272852847973 0.00870549316618786 0.00395194435662346 0 0 0.00479386385426654 0 0 0.0125166414437377
"jinete" 0 0.00398358761900968 0.00455871626549964 0 0 0.0174109863323757 0.0197597217831173 0.0267869101299165 0 0.0143815915627996 0 0.0102840453320718 0.00113787649488525
"juana" 0 0.0199179380950484 0 0 0 0.00870549316618786 0.00395194435662346 0 0.0124455507156192 0 0 0 0.00682725896931147
"lámpara" 0.00392256849785239 0.00531145015867957 0.00455871626549964 0 0 0 0 0.0089289700433055 0.00414851690520639 0.0479386385426654 0.00534816557920633 0.00822723626565746 0.00113787649488525
"laureles" 0.0019612842489262 0.00265572507933979 0.0182348650619985 0.0207125103562552 0 0.00870549316618786 0 0.00446448502165275 0 0 0.0213926623168253 0.00822723626565746 0.00568938247442623
"lealtad" 0.00980642124463098 0.0146064879363688 0 0 0 0 0 0.00446448502165275 0.00829703381041278 0.00479386385426654 0 0.00205680906641436 0.00568938247442623
"leer" 0.00784513699570479 0.0132786253966989 0.00911743253099927 0.0103562551781276 0.00406272852847973 0 0 0.00446448502165275 0 0.00479386385426654 0.00534816557920633 0.00411361813282873 0.00227575298977049
"loca" 0.00392256849785239 0.0106229003173591 0.00455871626549964 0.00517812758906379 0.00812545705695945 0 0.00395194435662346 0 0.00414851690520639 0.0383509108341323 0 0.00205680906641436 0.00113787649488525
"locutorio" 0 0.00531145015867957 0.0547045951859956 0 0 0.00870549316618786 0 0 0.00414851690520639 0.00958772770853308 0.00534816557920633 0.00617042719924309 0.00227575298977049
"manto" 0 0.011950762857029 0 0.00517812758906379 0.00406272852847973 0 0 0 0.00829703381041278 0 0.0213926623168253 0.00411361813282873 0.00796513546419672
"mosca" 0.0117677054935572 0.00663931269834947 0 0 0 0 0 0 0 0 0 0.00411361813282873 0.0147923944335082
"ole" 0 0.0106229003173591 0 0 0 0 0 0 0 0 0 0 0.0204817769079344
"palatino" 0 0.0265572507933979 0 0 0 0 0 0 0 0.00479386385426654 0 0 0.00568938247442623
"penas" 0.00588385274677859 0.00531145015867957 0.00455871626549964 0 0.00406272852847973 0 0.0118558330698704 0.00446448502165275 0.0124455507156192 0.0191754554170662 0 0.00205680906641436 0.00568938247442623
"perfil" 0 0.00531145015867957 0 0.00517812758906379 0.0121881855854392 0 0.00395194435662346 0 0.0124455507156192 0 0.016044496737619 0.0102840453320718 0.00682725896931147
"piedras" 0 0 0.0227935813274982 0.0414250207125104 0.0121881855854392 0.0261164794985636 0.00790388871324692 0 0 0.00479386385426654 0.0106963311584127 0.00205680906641436 0.00113787649488525
"primo" 0.0215741267381882 0.00398358761900968 0.00911743253099927 0 0.0121881855854392 0 0 0 0.00414851690520639 0.00479386385426654 0 0.00205680906641436 0.00455150597954098
"queja" 0 0.00796717523801936 0 0 0 0.0609384521633151 0 0.00446448502165275 0.0124455507156192 0.0143815915627996 0.00534816557920633 0.00205680906641436 0.00455150597954098
"recogía" 0.00588385274677859 0.0132786253966989 0.00455871626549964 0 0.00406272852847973 0 0.00395194435662346 0.00446448502165275 0 0.0143815915627996 0 0.00822723626565746 0.00227575298977049
"redonda" 0.0019612842489262 0.00796717523801936 0.00455871626549964 0.00517812758906379 0.00812545705695945 0.0261164794985636 0.0118558330698704 0 0.00414851690520639 0.0191754554170662 0 0.00205680906641436 0.00341362948465574
"santas" 0 0 0.00455871626549964 0.0414250207125104 0.00406272852847973 0.00870549316618786 0 0.00446448502165275 0.00414851690520639 0.0287631831255992 0.0267408278960317 0 0.00227575298977049
"subía" 0.00588385274677859 0.00796717523801936 0.00455871626549964 0.0155343827671914 0.00812545705695945 0 0.00790388871324692 0.0089289700433055 0.00829703381041278 0 0.00534816557920633 0 0.00455150597954098
"tocó" 0.0019612842489262 0.00663931269834947 0.00911743253099927 0 0.00406272852847973 0 0.0197597217831173 0.0089289700433055 0 0.00479386385426654 0.00534816557920633 0.00617042719924309 0.00568938247442623
"tornó" 0.00392256849785239 0.00796717523801936 0.00911743253099927 0.00517812758906379 0 0 0 0.0089289700433055 0.00414851690520639 0 0 0.00822723626565746 0.00910301195908196
"traición" 0.00784513699570479 0 0.00911743253099927 0 0.0284390996993581 0 0.0118558330698704 0.0133934550649583 0 0 0.0106963311584127 0.00822723626565746 0.00113787649488525
"vara" 0.0019612842489262 0.00796717523801936 0.00455871626549964 0.0103562551781276 0.0121881855854392 0 0.0118558330698704 0 0 0 0 0.00617042719924309 0.00796513546419672
"vivo" 0.00392256849785239 0.00796717523801936 0 0.00517812758906379 0.00406272852847973 0.0174109863323757 0.00790388871324692 0.017857940086611 0.0124455507156192 0 0.00534816557920633 0.00617042719924309 0.00113787649488525
"volfani" 0 0 0 0 0 0 0 0 0.107861439535366 0 0 0 0
"vuecencia" 0.00392256849785239 0.00663931269834947 0.00455871626549964 0 0.0162509141139189 0 0.00395194435662346 0.0267869101299165 0 0.0143815915627996 0 0 0.00455150597954098
"adusto" 0.0019612842489262 0.00663931269834947 0.00911743253099927 0.0103562551781276 0.00406272852847973 0 0.0197597217831173 0 0.0290396183364447 0 0 0.00205680906641436 0.00113787649488525
"alargó" 0.019612842489262 0.00663931269834947 0 0 0 0 0 0 0.00414851690520639 0.00958772770853308 0.0106963311584127 0.00411361813282873 0.00341362948465574
"aldeas" 0 0 0.00911743253099927 0.0310687655343828 0.0243763711708784 0.0696439453295029 0 0.00446448502165275 0 0.00958772770853308 0 0 0
"alférez" 0 0 0 0 0 0 0.094846664558963 0 0.00414851690520639 0 0 0 0
"anillo" 0 0 0 0 0.00406272852847973 0 0 0 0.00414851690520639 0 0.0748743181088887 0.0143976634649006 0.00227575298977049
"antiguas" 0 0.00663931269834947 0.0136761487964989 0.0155343827671914 0.00406272852847973 0.0174109863323757 0.00395194435662346 0.0133934550649583 0 0.00958772770853308 0.00534816557920633 0.00617042719924309 0.00113787649488525
"aparecía" 0.00588385274677859 0.00398358761900968 0.0182348650619985 0.0103562551781276 0.00406272852847973 0 0.00395194435662346 0.0133934550649583 0.00414851690520639 0.00958772770853308 0.0106963311584127 0.00205680906641436 0.00227575298977049
"aroma" 0 0 0.0136761487964989 0.00517812758906379 0.00812545705695945 0 0.0118558330698704 0 0.0248911014312383 0.0191754554170662 0.032088993475238 0 0
"atento" 0.00784513699570479 0.00531145015867957 0.00911743253099927 0.00517812758906379 0.00812545705695945 0 0.0118558330698704 0 0 0.00479386385426654 0 0.0143976634649006 0.00113787649488525
"benicarlés" 0 0 0 0 0 0 0 0 0 0 0 0.0514202266603591 0
"bulto" 0.0176515582403358 0.00531145015867957 0.0136761487964989 0 0 0 0 0.00446448502165275 0 0 0 0.00822723626565746 0.00455150597954098
"busto" 0.0019612842489262 0.0146064879363688 0 0 0.00812545705695945 0 0.0118558330698704 0.00446448502165275 0 0 0 0.00205680906641436 0.00682725896931147
"cabello" 0.0019612842489262 0 0.0136761487964989 0.0207125103562552 0.00406272852847973 0.0174109863323757 0.00395194435662346 0.0267869101299165 0.00414851690520639 0.0143815915627996 0.016044496737619 0 0
"cachicán" 0 0.0331965634917473 0 0 0 0 0 0 0 0 0 0 0
"caía" 0.00784513699570479 0.00132786253966989 0 0.0103562551781276 0.00406272852847973 0 0.0118558330698704 0.0089289700433055 0.0124455507156192 0.0143815915627996 0.00534816557920633 0.00617042719924309 0.00227575298977049
"caliente" 0.00392256849785239 0.00265572507933979 0.00455871626549964 0.00517812758906379 0.00812545705695945 0.0435274658309393 0.00395194435662346 0.0312513951515693 0.00414851690520639 0 0 0.00205680906641436 0.00227575298977049
"calor" 0 0.00265572507933979 0.00911743253099927 0 0 0 0.0197597217831173 0.0401803651948748 0.00414851690520639 0.00479386385426654 0.0106963311584127 0.00205680906641436 0.00227575298977049
"candil" 0 0 0.0182348650619985 0.0103562551781276 0.00812545705695945 0 0.00395194435662346 0.00446448502165275 0 0 0.032088993475238 0.0123408543984862 0.00341362948465574
"carcamal" 0.0019612842489262 0.0146064879363688 0 0 0 0 0 0 0 0 0 0.022624899730558 0.00227575298977049
"clodio" 0 0 0.00455871626549964 0.113918806959403 0 0 0 0 0 0.00958772770853308 0 0 0
"color" 0.00784513699570479 0.00398358761900968 0.00455871626549964 0.0207125103562552 0 0.00870549316618786 0.00395194435662346 0.00446448502165275 0 0.00958772770853308 0 0.00411361813282873 0.00682725896931147
