"Bazan_Pazos-ne0077" "Bazan_Piedra-ne0082" "Bazan_Sirena-ne0085" "BlascoIbanez_Arroz-ne0163" "BlascoIbanez_Barraca-ne0164" "BlascoIbanez_Bodega-ne0019" "Clarin_Cuesta-ne0170" "Clarin_Hijo-ne0135" "Clarin_Regenta-ne0325" "Galdos_Bringas-ne0027" "Galdos_Misericordia-ne0002" "Galdos_Tristana-ne0005" "Miro_Amigo-ne0044" "Miro_Hilvan-ne0041" "Miro_Vivir-ne0042" "Pereda_Pedro-ne0144" "Pereda_Penas-ne0145" "Pereda_Sotileza-ne0146" "Picon_Dulce-ne0155" "Picon_JuanV-ne0162" "Picon_Lazaro-ne0161" "Valera_Genio-ne0151" "Valera_Juanita-ne0152" "Valera_Morsamor-ne0153"
"delante" 0.0286659579804833 0.0327275527491144 0 0.00549595497713683 0.0113660042811949 0.0109856088524034 0.016346101454803 0.0268648697053819 0.0289547976125453 0.0322115317283587 0.019088978501038 0.0323772521235668 0.0302541347317467 0.00626193681705752 0.017313768774618 0.0527267933927873 0.0482829828483989 0.0719317175013378 0.0130994486322985 0.00954228824072012 0.0130527002773699 0.00755158677717155 0.0193948797517455 0.0107882623705409
"pensaba" 0.017916223737802 0.0231018019405514 0.00743807800064463 0.0362733028491031 0.0208376745155241 0.0169777591355325 0.0272435024246717 0.0738783916898003 0.0635031356729687 0.0168060165539263 0.0202820396573528 0.0171408981830648 0.00504235578862445 0.0156548420426438 0.017313768774618 0.0154544049599549 0.0118850419319136 0.0122810249392528 0.00833601276600812 0.0159038137345335 0.00978952520802741 0.0132152768600502 0.0152388340906572 0.0143843498273878
"gusto" 0.020305053569509 0.0173263514554135 0.0123967966677411 0.0252813928948294 0.0132603383280608 0.0189751425632422 0.0272435024246717 0.0246261305632668 0.0171096531346859 0.0518185510412728 0.0322126512205016 0.0304727078810041 0.00504235578862445 0.0156548420426438 0.00865688438730901 0.0509086281033809 0.0542255038143556 0.0298253462810425 0.0333440510640325 0.0190845764814402 0.0261054005547398 0.0245426570258075 0.0346337138424027 0.00479478327579593
"tuvo" 0.0107497342426812 0.0211766517788387 0.00495871866709642 0.0142894829405558 0.0227320085623899 0.0129829922801131 0.00544870048493434 0.0615653264081669 0.0361934970156817 0.0280100275898772 0.0250542842826123 0.0399954290938178 0.0352964905203711 0.0219167788597013 0.0129853265809635 0.0109089917364388 0.0141134872941474 0.0298253462810425 0.0297714741643147 0.022265339228347 0.0261054005547398 0.0453095206630293 0.0429458051645794 0.0347621787495205
"hoy" 0.0334436176438971 0.0616048051748036 0.0272729526690303 0.0142894829405558 0.0075773361874633 0.00898822542469365 0.0272435024246717 0.00895495656846064 0.0227031935825639 0.0224080220719017 0.0357918346894462 0.0361863406086923 0.0252117789431222 0.0156548420426438 0.0043284421936545 0.047272297524568 0.0259985292260609 0.030702562348132 0.0345349100306051 0.0413499157097872 0.0163158753467124 0.0377579338858578 0.0180095311980494 0.0431530494821634
"víctor" 0.00477765966341388 0.00192515016171261 0 0 0 0 0 0 0.158593323286896 0 0.00119306115631487 0 0 0 0 0 0 0 0 0.00318076274690671 0 0.00377579338858578 0 0
"hablaba" 0.0131385640743882 0.0154012012937009 0.00247935933354821 0.0516619767850862 0.0340980128435848 0.0589228111174362 0.0272435024246717 0.0503716306975911 0.0529741183593159 0.0140050137949386 0.0143167338757785 0.00761817697025102 0.0252117789431222 0.0187858104511725 0.051941306323854 0.0145453223152517 0.011142226811169 0.0149126731405212 0.00595429483286294 0.00954228824072012 0.0130527002773699 0.0188789669429289 0.00969743987587277 0.0107882623705409
"falta" 0.0286659579804833 0.0192515016171261 0.0247935933354821 0.0164878649314105 0.0151546723749266 0.0259659845602261 0.00544870048493434 0.0279842392764395 0.0227031935825639 0.0504180496617789 0.0381779570020759 0.0247590751533158 0.0100847115772489 0.0219167788597013 0.0216422109682725 0.0299997272752066 0.0356551257957407 0.0359658587506689 0.0250080382980244 0.054072966697414 0.0326317506934247 0.0245426570258075 0.0207802283054416 0.00958956655159187
"llegar" 0.020305053569509 0.0115509009702757 0.0123967966677411 0.024182201899402 0.0246263426092557 0.0349542099849198 0.016346101454803 0.0279842392764395 0.0220451300004606 0.019607019312914 0.0143167338757785 0.0247590751533158 0.00504235578862445 0.0344406524938163 0.0043284421936545 0.0372723884328324 0.0371407560372299 0.0359658587506689 0.0309623331308873 0.0604344921912275 0.0228422254853973 0.0264305537201004 0.0138534855369611 0.0395569620253165
"estoy" 0.0286659579804833 0.0192515016171261 0.0545459053380606 0.0142894829405558 0.00189433404686582 0.0159790674216776 0.0653844058192121 0.021268021850094 0.0299418929857003 0.0406145400053219 0.0477224462525949 0.0990363006132632 0.04538120209762 0.0156548420426438 0.0043284421936545 0.0127271570258452 0.0141134872941474 0.0236848338114161 0.0321531920974599 0.0413499157097872 0.00326317506934247 0.0283184504143933 0.0166241826443533 0.0155830456463368
"joven" 0.0107497342426812 0.0288772524256892 0.0198348746683857 0.0769433696799156 0.0132603383280608 0.0549280442620168 0.0326922029096061 0.0179099131369213 0.0253354479109772 0.0112040110359509 0.0155097950320933 0.0590408715194454 0.0201694231544978 0.0751432418046902 0.0562697485175086 0.0272724793410969 0.00297126048297839 0.0166671052747002 0.0226263203648792 0.0127230509876268 0.0358949257627672 0.0377579338858578 0.00969743987587277 0.0167817414652858
"san" 0.0406101071390179 0.025026952102264 0.0297523120025785 0.0296781568765389 0.0170490064217924 0.0309594431295004 0.016346101454803 0.0145518044237485 0.0352064016425267 0.0280100275898772 0.0859004032546708 0.0133318096979393 0.00504235578862445 0.00626193681705752 0 0.0227270661175807 0.00371407560372299 0.0473696676228322 0.0142903075988711 0.0254461019752537 0.00652635013868494 0.0151031735543431 0.00831209132217666 0.00839087073264288
"mesa" 0.0609151607085269 0.025026952102264 0.0322316713361267 0.0505627857896588 0.0170490064217924 0.0299607514156455 0.0108974009698687 0.0201486522790364 0.0305999565678036 0.0182065179334202 0.0202820396573528 0.015236353940502 0.00504235578862445 0.0313096840852876 0.0129853265809635 0.0227270661175807 0.0252557141053163 0.0236848338114161 0.0178628844985888 0.0572537294443208 0.0228422254853973 0.0132152768600502 0.00969743987587277 0.0119869581894898
"algunas" 0.0226938834012159 0.0173263514554135 0.0148761560012893 0.0362733028491031 0.0284150107029874 0.0299607514156455 0.016346101454803 0.0235067609922092 0.0273096386572871 0.0532190524207666 0.019088978501038 0.0380908848512551 0.0302541347317467 0.0156548420426438 0.0216422109682725 0.0299997272752066 0.0200560082601041 0.0201759695430581 0.00952687173258071 0.0381691529628805 0.0587371512481645 0.0283184504143933 0.0110827884295689 0.0275700038358266
"persona" 0.0668872352877943 0.0481287540428153 0.0148761560012893 0.0307773478719662 0.0265206766561215 0.0179764508493873 0.0217948019397374 0.021268021850094 0.015135462388376 0.039214038625828 0.0524946908778544 0.0571363272768826 0 0 0.0043284421936545 0.0136362396705484 0.0118850419319136 0.0166671052747002 0.0214354613983066 0.00954228824072012 0.0130527002773699 0.0490853140516151 0.0581846392552366 0.0167817414652858
"vetusta" 0.00238882983170694 0.00192515016171261 0 0 0.00568300214059747 0 0 0 0.15332881463007 0 0.00119306115631487 0 0 0.00626193681705752 0 0 0 0 0 0 0 0 0 0
"pasar" 0.0155273939060951 0.0192515016171261 0.0198348746683857 0.0230830109039747 0.0587243554528406 0.0369515934126295 0.016346101454803 0.0167905435658637 0.0309289883588552 0.0308110303488649 0.0286334677515569 0.0190454424256275 0.00504235578862445 0.0250477472682301 0.0389559797428905 0.0172725702493614 0.0222844536223379 0.0219304016772371 0.026198897264597 0.0445306784566939 0.0293685756240822 0.0302063471086862 0.0290923196276183 0.0143843498273878
"juanita" 0 0 0 0 0 0 0 0 0 0.00140050137949386 0 0 0 0 0 0 0 0 0 0 0 0 0.653884517344564 0
"duda" 0.0334436176438971 0.0442784537193901 0.047107827337416 0.024182201899402 0.0170490064217924 0.0079895337108388 0.00544870048493434 0.0235067609922092 0.0190838438809958 0.0280100275898772 0.0393710181583908 0.0285681636384413 0.00504235578862445 0.0250477472682301 0.00865688438730901 0.0190907355387678 0.0252557141053163 0.00614051246962639 0.026198897264597 0.022265339228347 0.0261054005547398 0.0490853140516151 0.0401751080571872 0.0587360951285002
"niña" 0.0609151607085269 0.0269521022639766 0.00495871866709642 0.0197854379176926 0.00189433404686582 0.0179764508493873 0.0490383043644091 0.00335810871317274 0.0286257658214937 0.0448160441438035 0.0536877520341693 0.100940844855826 0.0201694231544978 0.00313096840852876 0.0043284421936545 0.00363633057881292 0.00222844536223379 0.0412291551532058 0.00833601276600812 0.0731575431788543 0.0685266764561919 0.0151031735543431 0.0263216225202261 0
"rostro" 0.0477765966341388 0.0404281533959649 0.0148761560012893 0.0494635947942314 0.0246263426092557 0.0149803757078228 0.0490383043644091 0.0402973045580729 0.0325741473141135 0.019607019312914 0.0477224462525949 0.0304727078810041 0.00504235578862445 0.0281787156767588 0 0.00636357851292261 0.0014856302414892 0.00701772853671588 0.0440617817631858 0.0190845764814402 0.0391581008321096 0.00755158677717155 0.012468136983265 0.0263713080168776
"pensar" 0.0155273939060951 0.00962575080856307 0.0247935933354821 0.0428684488216673 0.00947167023432912 0.0159790674216776 0.0435896038794747 0.0526103698397063 0.0414580056725081 0.0280100275898772 0.0131236727194636 0.0304727078810041 0 0.0187858104511725 0.0129853265809635 0.0218179834728775 0.0170847477771257 0.0131582410063423 0.0321531920974599 0.0508922039505073 0.0424212759014521 0.0113273801657573 0.0166241826443533 0.0107882623705409
"pudo" 0.0310547878121902 0.034652702910827 0.00495871866709642 0.0131902919451284 0.0189433404686582 0.0099869171385485 0.0108974009698687 0.0302229784185547 0.0338902744783201 0.0280100275898772 0.0369848958457611 0.0380908848512551 0.0201694231544978 0.0313096840852876 0.0389559797428905 0.0109089917364388 0.0118850419319136 0.028948130213953 0.0345349100306051 0.0349883902159738 0.0261054005547398 0.0283184504143933 0.0304776681813144 0.0239739163789797
"grande" 0.0131385640743882 0.00192515016171261 0.00743807800064463 0.0153886739359831 0.0075773361874633 0.0209725259909519 0.0326922029096061 0.0111936957105758 0.0273096386572871 0.0630225620772236 0.0524946908778544 0.0533272387917571 0.0756353368293667 0.0156548420426438 0.0692550750984721 0.023636148762284 0.0341694955542515 0.0105265928050738 0.0142903075988711 0.00636152549381342 0.0195790504160548 0.033982140497272 0.0152388340906572 0.0323647871116226
"regenta" 0 0 0 0 0 0 0 0 0.15332881463007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bueno" 0.0214994684853624 0.0173263514554135 0.0322316713361267 0.0252813928948294 0.0189433404686582 0.0299607514156455 0.0217948019397374 0.0223873914211516 0.0273096386572871 0.0280100275898772 0.0536877520341693 0.0552317830343199 0.0352964905203711 0.0344406524938163 0.017313768774618 0.0127271570258452 0.0222844536223379 0.0315797784152215 0.0226263203648792 0.0127230509876268 0.0358949257627672 0.0151031735543431 0.0180095311980494 0.00479478327579593
"morsamor" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.552598772535481
"quiere" 0.0238882983170694 0.0308024025874018 0.0322316713361267 0.0142894829405558 0.00189433404686582 0.0149803757078228 0.0217948019397374 0.021268021850094 0.0329031791051651 0.0308110303488649 0.065618363597318 0.0514226945491944 0.0403388463089956 0.0250477472682301 0.017313768774618 0.0172725702493614 0.0133706721734028 0.0192987534759687 0.0333440510640325 0.0159038137345335 0.0163158753467124 0.016991070248636 0.0290923196276183 0.0107882623705409
"suelo" 0.0334436176438971 0.0173263514554135 0.0148761560012893 0.0208846289131199 0.0473583511716456 0.0529306608343071 0.0326922029096061 0.00895495656846064 0.0161225577615309 0.0182065179334202 0.0369848958457611 0.015236353940502 0.0302541347317467 0.0532264629449889 0.051941306323854 0.0163634876046581 0.0482829828483989 0.0219304016772371 0.0154811665654437 0.022265339228347 0.0130527002773699 0.016991070248636 0.0207802283054416 0.0167817414652858
"ti" 0.00358324474756041 0.0134760511319883 0.0247935933354821 0.0186862469222652 0 0.0179764508493873 0.00544870048493434 0.0179099131369213 0.0118451444778595 0.00700250689746929 0.0978310148178196 0.093322667885575 0.0100847115772489 0.012523873634115 0.0043284421936545 0.011818074381142 0.011142226811169 0.0491240997570112 0.0440617817631858 0.0254461019752537 0.0195790504160548 0.0151031735543431 0.0457165022719716 0.0395569620253165
"frente" 0.0465821817182853 0.0288772524256892 0.0272729526690303 0.0362733028491031 0.0416753490310481 0.039947668554194 0.016346101454803 0.0223873914211516 0.0263225432841321 0.00840300827696315 0.0167028561884082 0.0171408981830648 0.110931827349738 0.0219167788597013 0.0605981907111631 0.0172725702493614 0.0155991175356366 0.0105265928050738 0.020244602431734 0.0381691529628805 0.0358949257627672 0.016991070248636 0.00969743987587277 0.0167817414652858
"médico" 0.0334436176438971 0.0750808563067919 0.0297523120025785 0.00659514597256419 0.00568300214059747 0.00499345856927425 0 0.0391779349870153 0.0236902889557189 0.0518185510412728 0.00238612231262975 0.00952272121281377 0 0.272394251542002 0.129853265809635 0.00272724793410969 0.0527398735728664 0.00263164820126845 0.00238171793314518 0 0 0.00188789669429289 0.00969743987587277 0.0107882623705409
"idea" 0.0274715430646298 0.025026952102264 0.0421491086703196 0.00769433696799156 0 0.0129829922801131 0.0326922029096061 0.0414166741291305 0.0332322108962168 0.0546195538002605 0.0345987735331313 0.0571363272768826 0.00504235578862445 0.00939290522558627 0 0.0163634876046581 0.0178275628978703 0.00789494460380536 0.0452526407297584 0.0381691529628805 0.0522108011094795 0.00943948347146444 0.0152388340906572 0.00479478327579593
"creía" 0.0143329789902416 0.0192515016171261 0.0123967966677411 0.0164878649314105 0.0132603383280608 0.0239686011325164 0.0435896038794747 0.0593265872660518 0.0654773264192786 0.0238085234513956 0.0143167338757785 0.0171408981830648 0.0151270673658733 0.00939290522558627 0 0.00454541322351615 0.00965659656967977 0.0105265928050738 0.00714515379943553 0.022265339228347 0.0163158753467124 0.0132152768600502 0.012468136983265 0.0167817414652858
"tales" 0.020305053569509 0.0115509009702757 0.0223142340019339 0.0252813928948294 0.0265206766561215 0.0159790674216776 0.0490383043644091 0.0425360437001881 0.0299418929857003 0.029410528969371 0.0202820396573528 0.0190454424256275 0 0.00626193681705752 0.0043284421936545 0.0299997272752066 0.0222844536223379 0.0333342105494004 0.0226263203648792 0.0159038137345335 0.0261054005547398 0.0264305537201004 0.0166241826443533 0.0263713080168776
"vivir" 0.0226938834012159 0.0115509009702757 0.0223142340019339 0.0197854379176926 0.0265206766561215 0.0279633679879358 0.0326922029096061 0.0268648697053819 0.020729002836254 0.0224080220719017 0.0369848958457611 0.0666590484896964 0.0655506252521178 0.0375716209023451 0.0389559797428905 0.0290906446305034 0.0341694955542515 0.00964937673798433 0.0333440510640325 0.0254461019752537 0.0130527002773699 0.0113273801657573 0.00969743987587277 0.0119869581894898
"aun" 0.0238882983170694 0.0231018019405514 0.0148761560012893 0.00879352796341892 0.00568300214059747 0.0149803757078228 0.0217948019397374 0.0291036088474971 0.0108580491047045 0.0322115317283587 0.0143167338757785 0.0323772521235668 0.00504235578862445 0.012523873634115 0.0735835172921266 0.0527267933927873 0.0304554199505285 0.0131582410063423 0.0190537434651614 0.0604344921912275 0.0391581008321096 0.0528611074402009 0.0443311537182755 0.0347621787495205
"digo" 0.0155273939060951 0.0269521022639766 0.0173555153348375 0.00989271895884629 0.0075773361874633 0.0099869171385485 0.0272435024246717 0.0223873914211516 0.0148064305973243 0.039214038625828 0.0715836693788924 0.0895135794004495 0.0605082694634933 0.0219167788597013 0.0129853265809635 0.0309088099199098 0.0200560082601041 0.0473696676228322 0.0250080382980244 0.0254461019752537 0.00326317506934247 0.0207668636372218 0.012468136983265 0.00239739163789797
"pies" 0.0262771281487763 0.0231018019405514 0.0371903900032232 0.0230830109039747 0.032203678796719 0.0129829922801131 0 0.0223873914211516 0.0371805923888366 0.0140050137949386 0.00835142809420411 0.015236353940502 0.0151270673658733 0.0156548420426438 0.051941306323854 0.0154544049599549 0.0341694955542515 0.0368430748177584 0.0333440510640325 0.0159038137345335 0.0326317506934247 0.00188789669429289 0.0138534855369611 0.0167817414652858
"salió" 0.0191106386536555 0.0269521022639766 0.00743807800064463 0.0208846289131199 0.0530413533122431 0.0229699094186616 0.0217948019397374 0.0167905435658637 0.0338902744783201 0.0182065179334202 0.0322126512205016 0.00952272121281377 0.0252117789431222 0.0407025893108739 0.0605981907111631 0.0145453223152517 0.014856302414892 0.0394747230190268 0.0309623331308873 0.0254461019752537 0.0228422254853973 0.00566369008287866 0.0180095311980494 0.0131856540084388
