"Bélico-social_CruzadosCausa-ne0020" "Bélico-social_FlordeSantidad-ne0017" "Bélico-social_GerifaltesAntano-ne0022" "Bélico-social_MediaNoche-ne0037" "Bélico-social_ResplandorHoguera-ne0021" "Esperpéntico_Baza-ne0036" "Esperpéntico_Corte-ne0033" "Esperpéntico_TiranoBanderas-ne0030" "Esperpéntico_Viva-ne0035" "Sonatas_SonataEstio-ne0014" "Sonatas_SonataInvierno-ne0016" "Sonatas_SonataOtono-ne0013" "Sonatas_SonataPrimavera-ne0015"
"perros" 0.0364697301239971 0.0414250207125104 0.0284390996993581 0.00870549316618786 0.00790388871324692 0.00784513699570479 0.0278851133330678 0.00617042719924309 0.0147923944335082 0.0089289700433055 0.00414851690520639 0.0479386385426654 0
"ponía" 0.0136761487964989 0.0207125103562552 0.0243763711708784 0 0.0237116661397408 0.0235354109871144 0.0225736631743882 0.0164544725313149 0.0193439004130492 0.0089289700433055 0 0.00958772770853308 0.016044496737619
"queda" 0.0136761487964989 0.0310687655343828 0.0162509141139189 0.0348219726647515 0 0.0215741267381882 0.0146064879363688 0.0185112815977293 0.0216196534028197 0.0267869101299165 0.00829703381041278 0.00958772770853308 0.016044496737619
"abrió" 0.0182348650619985 0.0103562551781276 0.0203136426423986 0 0.0237116661397408 0.0156902739914096 0.0132786253966989 0.00617042719924309 0.0136545179386229 0.0267869101299165 0.0331881352416511 0.0431447746883988 0.032088993475238
"dije" 0.0227935813274982 0.0103562551781276 0.00812545705695945 0 0.0158077774264938 0 0.00531145015867957 0.00205680906641436 0.00113787649488525 0.035715880173222 0.120306990250985 0.0527325023969319 0.064177986950476
"fusiles" 0.136761487964989 0 0.0162509141139189 0.0522329589971272 0.0355674992096111 0.00588385274677859 0.0199179380950484 0.022624899730558 0.00113787649488525 0 0 0 0
"muerto" 0.0774981765134938 0.0155343827671914 0.0203136426423986 0.0435274658309393 0.0158077774264938 0.00392256849785239 0.00929503777768925 0.0102840453320718 0.0125166414437377 0.0446448502165275 0.00829703381041278 0.0191754554170662 0.0213926623168253
"tiempos" 0.0136761487964989 0.00517812758906379 0 0 0 0.00980642124463098 0.0225736631743882 0.0205680906641436 0.0193439004130492 0.035715880173222 0.0456336859572703 0.0239693192713327 0.0106963311584127
"último" 0.00911743253099927 0.00517812758906379 0.0203136426423986 0 0.0237116661397408 0.0156902739914096 0.0199179380950484 0.022624899730558 0.0216196534028197 0.00446448502165275 0.0207425845260319 0.00479386385426654 0.0267408278960317
"carro" 0.0136761487964989 0.00517812758906379 0.00406272852847973 0.0783494384956908 0.193645273474549 0.0019612842489262 0.00132786253966989 0 0.0147923944335082 0 0 0 0
"ciego" 0.00455871626549964 0.113918806959403 0.0203136426423986 0.00870549316618786 0 0.00392256849785239 0.011950762857029 0.0473066085275304 0.0136545179386229 0 0.00414851690520639 0.00479386385426654 0.00534816557920633
"cinco" 0.00455871626549964 0 0.0243763711708784 0.00870549316618786 0.0197597217831173 0.00588385274677859 0.0212458006347183 0.0246817087969724 0.0136545179386229 0 0.0165940676208256 0.00479386385426654 0.0909188148465076
"interrogó" 0.0364697301239971 0.0155343827671914 0.0284390996993581 0.00870549316618786 0.0592791653493519 0.00588385274677859 0.0199179380950484 0.0143976634649006 0.00910301195908196 0.017857940086611 0.0207425845260319 0 0.0106963311584127
"monjas" 0.050145878920496 0.00517812758906379 0.00406272852847973 0 0.0592791653493519 0 0.0225736631743882 0.0102840453320718 0.0159302709283934 0.00446448502165275 0.0456336859572703 0.00958772770853308 0
"oreja" 0 0 0 0 0.00790388871324692 0.0215741267381882 0.0398358761900968 0.0246817087969724 0.0250332828874754 0.00446448502165275 0 0 0
"parte" 0.0319110138584974 0.00517812758906379 0.00812545705695945 0.0435274658309393 0.0276636104963642 0.019612842489262 0.011950762857029 0.022624899730558 0.0250332828874754 0.0089289700433055 0.00829703381041278 0 0
"familia" 0.00911743253099927 0 0.0162509141139189 0 0 0.0117677054935572 0.0305408384124075 0.0102840453320718 0.0341362948465574 0 0.00414851690520639 0.0143815915627996 0.016044496737619
"fernández" 0 0 0 0 0 0.0215741267381882 0.00398358761900968 0 0.0716862191777704 0 0 0 0
"golpe" 0.0182348650619985 0 0.00812545705695945 0.0261164794985636 0.0197597217831173 0.0392256849785239 0.011950762857029 0.0102840453320718 0.0227575298977049 0.017857940086611 0.0165940676208256 0 0.00534816557920633
"miedo" 0.0182348650619985 0.0569594034797017 0.0203136426423986 0.0174109863323757 0.0276636104963642 0.0019612842489262 0.00929503777768925 0.00617042719924309 0.00341362948465574 0.0401803651948748 0.0165940676208256 0.062320230105465 0.0427853246336507
"nadie" 0.0136761487964989 0.0414250207125104 0.0203136426423986 0.0435274658309393 0.0237116661397408 0.0117677054935572 0.0199179380950484 0.00411361813282873 0.0125166414437377 0.00446448502165275 0.0207425845260319 0.0143815915627996 0.0374371590544443
"saber" 0.0182348650619985 0.0310687655343828 0.0243763711708784 0 0.0197597217831173 0.0137289897424834 0.0199179380950484 0.00822723626565746 0.0125166414437377 0.0312513951515693 0.0248911014312383 0.00958772770853308 0.0213926623168253
"vista" 0.0182348650619985 0.0207125103562552 0.0243763711708784 0.00870549316618786 0.0118558330698704 0.0137289897424834 0.025229388253728 0.022624899730558 0.0113787649488525 0.0267869101299165 0 0.0143815915627996 0.016044496737619
"amo" 0.0683807439824945 0.0828500414250207 0.0325018282278378 0 0.0711349984192223 0.00980642124463098 0.00796717523801936 0.00822723626565746 0.00113787649488525 0.0089289700433055 0.00414851690520639 0 0
"claro" 0.0182348650619985 0.0103562551781276 0.0406272852847973 0.0261164794985636 0.0237116661397408 0.0137289897424834 0.0278851133330678 0.00617042719924309 0.0113787649488525 0 0.0165940676208256 0.0191754554170662 0.0106963311584127
"piedra" 0.0273522975929978 0.0155343827671914 0.0771918420411148 0.00870549316618786 0.0355674992096111 0.00784513699570479 0.00796717523801936 0.0123408543984862 0.00341362948465574 0.0223224251082638 0.0124455507156192 0.0239693192713327 0.032088993475238
"podía" 0 0.00517812758906379 0.0121881855854392 0 0.0237116661397408 0.0156902739914096 0.0146064879363688 0.0102840453320718 0.0159302709283934 0.0491093352381803 0.0207425845260319 0.0239693192713327 0.0374371590544443
"reales" 0.0182348650619985 0 0 0 0 0.0117677054935572 0.0331965634917473 0.00205680906641436 0.0409635538158688 0.00446448502165275 0.0124455507156192 0 0
"suerte" 0.0182348650619985 0.0103562551781276 0.00406272852847973 0.00870549316618786 0.0118558330698704 0.0137289897424834 0.0132786253966989 0.0143976634649006 0.0261711593823606 0.0267869101299165 0.0124455507156192 0.0143815915627996 0.032088993475238
"tía" 0.00455871626549964 0 0.14219549849679 0 0.00395194435662346 0.00588385274677859 0.0278851133330678 0.00411361813282873 0.00455150597954098 0 0.0165940676208256 0.0239693192713327 0
"agila" 0 0 0.280328268465101 0 0 0 0.00796717523801936 0 0 0 0 0 0
"lleno" 0.0136761487964989 0.025890637945319 0.0284390996993581 0.0696439453295029 0.043471387922858 0.00392256849785239 0.00663931269834947 0.00822723626565746 0.00796513546419672 0.0312513951515693 0.0331881352416511 0.00958772770853308 0.032088993475238
"mira" 0.00911743253099927 0.0155343827671914 0.0325018282278378 0.0783494384956908 0.00395194435662346 0.0156902739914096 0.0239015257140581 0.0123408543984862 0.0170681474232787 0 0.0165940676208256 0.00479386385426654 0
"pasado" 0.0182348650619985 0.0103562551781276 0.00812545705695945 0 0.0158077774264938 0.00980642124463098 0.0159343504760387 0.0123408543984862 0.0136545179386229 0.035715880173222 0.0207425845260319 0.0431447746883988 0.032088993475238
"saltó" 0.0227935813274982 0.0103562551781276 0.00812545705695945 0 0.0355674992096111 0.0215741267381882 0.0318687009520774 0.00822723626565746 0.0182060239181639 0.0089289700433055 0 0 0
"ayuda" 0.0182348650619985 0 0.0243763711708784 0 0.0197597217831173 0.0117677054935572 0.0331965634917473 0.0123408543984862 0.0170681474232787 0.0089289700433055 0.0165940676208256 0 0.00534816557920633
"café" 0 0 0 0.0435274658309393 0.0118558330698704 0.0313805479828191 0.0225736631743882 0.0123408543984862 0.0273090358772459 0.0089289700433055 0.00414851690520639 0 0
"fermín" 0 0 0 0 0 0.143173750171612 0 0 0.00113787649488525 0 0 0 0
"horas" 0 0.0103562551781276 0.00812545705695945 0.0348219726647515 0.0118558330698704 0.0137289897424834 0.011950762857029 0.0143976634649006 0.0182060239181639 0.0491093352381803 0.0165940676208256 0.0191754554170662 0.0267408278960317
"monseñor" 0 0 0 0 0 0 0.00132786253966989 0 0.0409635538158688 0 0 0 0.197882126430634
"mueca" 0 0.00517812758906379 0.00812545705695945 0 0.00395194435662346 0.0254966952360406 0.0185900755553785 0.0575906538596022 0.0147923944335082 0 0 0.00958772770853308 0
"rumor" 0.00911743253099927 0.0414250207125104 0.0325018282278378 0.0609384521633151 0.00395194435662346 0.0137289897424834 0.00663931269834947 0.00617042719924309 0.00341362948465574 0.035715880173222 0.0373366521468575 0.0191754554170662 0.048133490212857
"viejas" 0.0227935813274982 0.0776719138359569 0.0162509141139189 0.0174109863323757 0.0118558330698704 0.00588385274677859 0.011950762857029 0.00411361813282873 0.0102408884539672 0.0312513951515693 0.0373366521468575 0.00958772770853308 0.0213926623168253
"cierto" 0.0136761487964989 0.0103562551781276 0.0406272852847973 0 0.0237116661397408 0.0117677054935572 0.0239015257140581 0.0102840453320718 0.0136545179386229 0.0267869101299165 0.00829703381041278 0.00479386385426654 0.0106963311584127
"coronelito" 0 0 0 0 0 0 0 0.150147061848249 0 0 0 0 0
"decir" 0.0227935813274982 0.025890637945319 0.0406272852847973 0 0.0158077774264938 0.0156902739914096 0.0159343504760387 0.0123408543984862 0.00455150597954098 0.0223224251082638 0.0290396183364447 0.00958772770853308 0.0267408278960317
"dientes" 0.0136761487964989 0.0103562551781276 0.0203136426423986 0.0348219726647515 0.0276636104963642 0.0215741267381882 0.0185900755553785 0.0143976634649006 0.0102408884539672 0.0267869101299165 0.0124455507156192 0.00958772770853308 0
"estrellas" 0.00455871626549964 0.0310687655343828 0.0121881855854392 0.104465917994254 0.00790388871324692 0.0235354109871144 0.00663931269834947 0.0205680906641436 0.0136545179386229 0.0133934550649583 0 0.0239693192713327 0.0106963311584127
"generales" 0.00455871626549964 0 0.0284390996993581 0.0174109863323757 0 0.0411869692274501 0.0212458006347183 0.00205680906641436 0.0216196534028197 0.00446448502165275 0.0207425845260319 0 0
"hablaba" 0.0273522975929978 0.025890637945319 0.0203136426423986 0.00870549316618786 0.0276636104963642 0.0156902739914096 0.0132786253966989 0.0185112815977293 0.0102408884539672 0.0133934550649583 0.0207425845260319 0.00479386385426654 0.0213926623168253
"partida" 0.0455871626549964 0 0.0609409279271959 0 0.0632311097059753 0.0176515582403358 0.00663931269834947 0.00822723626565746 0.00910301195908196 0 0.0248911014312383 0 0
"patrocinio" 0.00911743253099927 0 0 0 0 0.00588385274677859 0.0451473263487764 0 0.0386878008260983 0 0 0 0
"ánimo" 0.00911743253099927 0.0103562551781276 0.00406272852847973 0.00870549316618786 0.00395194435662346 0.00784513699570479 0.0185900755553785 0.0267385178633867 0.0204817769079344 0.0089289700433055 0.0497822028624767 0.00479386385426654 0.00534816557920633
"dentro" 0.00455871626549964 0.0207125103562552 0.0487527423417567 0.0174109863323757 0.0197597217831173 0.0156902739914096 0.00663931269834947 0.0123408543984862 0.0125166414437377 0.0133934550649583 0.0248911014312383 0.00958772770853308 0.0374371590544443
"frío" 0.00455871626549964 0.0414250207125104 0.0528154708702364 0.0174109863323757 0.0197597217831173 0.0019612842489262 0.00531145015867957 0.0102840453320718 0.00455150597954098 0.0089289700433055 0.0290396183364447 0.0671140939597315 0.032088993475238
"hermano" 0.00911743253099927 0.0207125103562552 0.0406272852847973 0 0.0158077774264938 0.0176515582403358 0.0172622130157086 0.0164544725313149 0.0227575298977049 0 0.00414851690520639 0 0.00534816557920633
"hubo" 0.0182348650619985 0.0103562551781276 0.0121881855854392 0 0.0158077774264938 0.0176515582403358 0.0185900755553785 0.00411361813282873 0.0125166414437377 0.0312513951515693 0.0414851690520639 0.00958772770853308 0.0213926623168253
"juego" 0 0 0.00406272852847973 0 0.0158077774264938 0.0156902739914096 0.0146064879363688 0.0514202266603591 0.0147923944335082 0.00446448502165275 0.0248911014312383 0.00958772770853308 0.00534816557920633
"llegar" 0.0136761487964989 0.0414250207125104 0.0243763711708784 0.0435274658309393 0.0316155548529877 0.00392256849785239 0.00796717523801936 0.0123408543984862 0.0113787649488525 0.0089289700433055 0.0373366521468575 0.00958772770853308 0.0267408278960317
"pasa" 0.0136761487964989 0.025890637945319 0.0162509141139189 0.0522329589971272 0.00790388871324692 0.0156902739914096 0.0172622130157086 0.0123408543984862 0.0170681474232787 0.0089289700433055 0.0165940676208256 0.0143815915627996 0.00534816557920633
"presidente" 0 0 0 0 0 0 0.00929503777768925 0.0596474629260166 0.0409635538158688 0 0 0 0
"pudo" 0.0410284463894967 0.0207125103562552 0.0121881855854392 0.00870549316618786 0.0197597217831173 0.019612842489262 0.0146064879363688 0.00822723626565746 0.0159302709283934 0.0133934550649583 0.00414851690520639 0.0191754554170662 0.016044496737619
"voluntad" 0.0182348650619985 0.00517812758906379 0.0121881855854392 0.00870549316618786 0.00395194435662346 0.0235354109871144 0.0225736631743882 0.00617042719924309 0.0182060239181639 0.0133934550649583 0.0165940676208256 0.00958772770853308 0.0267408278960317
"corte" 0.00455871626549964 0 0.00812545705695945 0 0 0.00784513699570479 0.0239015257140581 0.00617042719924309 0.0386878008260983 0 0.0290396183364447 0 0.0106963311584127
"darle" 0 0.0155343827671914 0.0162509141139189 0.00870549316618786 0.0158077774264938 0.0215741267381882 0.025229388253728 0.022624899730558 0.0182060239181639 0.00446448502165275 0.00414851690520639 0 0
"encima" 0.0227935813274982 0.0103562551781276 0.0162509141139189 0.00870549316618786 0.0158077774264938 0.0137289897424834 0.0225736631743882 0.0123408543984862 0.0170681474232787 0.0089289700433055 0.0124455507156192 0.0143815915627996 0.0106963311584127
"pálida" 0.0273522975929978 0.00517812758906379 0.0121881855854392 0.00870549316618786 0.0197597217831173 0.00588385274677859 0.00398358761900968 0.00205680906641436 0.00113787649488525 0.0267869101299165 0.00829703381041278 0.11025886864813 0.0855706492673013
"redín" 0 0 0.0690663849841554 0 0.0237116661397408 0.00392256849785239 0.0438194638091065 0 0.0147923944335082 0 0 0 0
"repuso" 0.0455871626549964 0.0362468931234466 0.0528154708702364 0 0.0276636104963642 0.00392256849785239 0.00929503777768925 0.00822723626565746 0.00455150597954098 0.00446448502165275 0.0290396183364447 0.00958772770853308 0.0374371590544443
"suspiró" 0.0227935813274982 0.00517812758906379 0.0162509141139189 0 0.0197597217831173 0.0019612842489262 0.0239015257140581 0.0102840453320718 0.00796513546419672 0.0267869101299165 0.0207425845260319 0.0383509108341323 0.032088993475238
"deja" 0.00455871626549964 0.0207125103562552 0.0203136426423986 0 0.0118558330698704 0.00588385274677859 0.0199179380950484 0.0205680906641436 0.0273090358772459 0.017857940086611 0 0 0.00534816557920633
"esperaba" 0.0136761487964989 0.0155343827671914 0.0162509141139189 0 0.00395194435662346 0.0235354109871144 0.00929503777768925 0.0123408543984862 0.0113787649488525 0.0401803651948748 0.0207425845260319 0.0191754554170662 0.032088993475238
"patria" 0.00911743253099927 0 0 0 0.00395194435662346 0.029419263733893 0.00929503777768925 0.067874699191674 0.0125166414437377 0.00446448502165275 0 0 0
"secreto" 0.0227935813274982 0 0.0203136426423986 0 0.00395194435662346 0.019612842489262 0.0159343504760387 0.00617042719924309 0.0227575298977049 0.00446448502165275 0.0290396183364447 0.0239693192713327 0.00534816557920633
"volver" 0.0273522975929978 0 0.0325018282278378 0.00870549316618786 0.00790388871324692 0.0235354109871144 0.0132786253966989 0.0123408543984862 0.0102408884539672 0.017857940086611 0.0124455507156192 0.0191754554170662 0.0267408278960317
"abría" 0.0182348650619985 0 0.00406272852847973 0 0.0118558330698704 0.0137289897424834 0.0225736631743882 0.0267385178633867 0.0170681474232787 0.00446448502165275 0.00829703381041278 0.0239693192713327 0.00534816557920633
"angulo" 0 0 0 0 0 0.133367328926981 0 0 0.00113787649488525 0 0 0 0
"canto" 0.0319110138584974 0.0155343827671914 0.00812545705695945 0.0174109863323757 0.0237116661397408 0.00980642124463098 0.0132786253966989 0.022624899730558 0.00455150597954098 0.017857940086611 0.0124455507156192 0.0239693192713327 0.0374371590544443
"causa" 0.0319110138584974 0 0.00406272852847973 0 0.0158077774264938 0.0333418322317453 0.011950762857029 0.0143976634649006 0.0102408884539672 0.0089289700433055 0.0456336859572703 0 0.0106963311584127
"dama" 0 0.0155343827671914 0.0121881855854392 0 0.00395194435662346 0.00588385274677859 0.0278851133330678 0.00617042719924309 0.0102408884539672 0.0133934550649583 0.0456336859572703 0.0335570469798658 0.0267408278960317
"deseo" 0.00455871626549964 0.00517812758906379 0.0121881855854392 0.00870549316618786 0.00395194435662346 0.0156902739914096 0.0106229003173591 0.0143976634649006 0.0250332828874754 0.035715880173222 0.0124455507156192 0.0191754554170662 0.0106963311584127
